Geolocation,Commodity,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual,2022 January,2022 February,2022 March,2022 April,2022 May,2022 June,2022 July,2022 August,2022 September,2022 October,2022 November,2022 December,2022 Annual,2023 January,2023 February,2023 March,2023 April,2023 May,2023 June,2023 July,2023 August,2023 September,2023 October,2023 November,2023 December,2023 Annual,2024 January,2024 February,2024 March,2024 April,2024 May,2024 June,2024 July,2024 August,2024 September,2024 October,2024 November,2024 December,2024 Annual,2025 January,2025 February,2025 March,2025 April,2025 May,2025 June,2025 July,2025 August,2025 September,2025 October,2025 November,2025 December,2025 Annual
..REGION XI (DAVAO REGION),"GARLIC, IMPORTED, 1 KG",149.28,136.72,131.83,125.19,116.81,115.92,112.49,113.88,109.36,108.97,108.07,99.11,118.97,102.69,104.74,103.35,112.16,114.27,123.83,150.00,165.66,157.67,149.26,152.52,162.94,133.26,161.82,189.48,196.00,195.11,194.86,160.85,131.80,119.34,119.16,125.18,121.68,124.29,153.30,125.76,138.73,143.18,140.69,142.97,133.41,130.88,132.97,135.78,137.97,139.85,137.75,136.66,141.57,137.61,129.60,128.94,121.88,119.75,117.32,124.00,124.38,126.50,127.44,119.51,126.54,115.33,118.04,117.00,113.17,127.38,147.00,150.58,154.17,153.38,155.04,155.46,157.42,138.66,165.33,159.33,156.67,163.33,167.50,179.58,176.88,169.75,166.58,159.58,167.92,167.50,166.66,169.17,172.71,172.50,173.04,170.52,170.02,162.44,161.19,163.58,161.38,160.48,160.31,166.45
..REGION XI (DAVAO REGION),"GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,128.80,128.80,125.00,123.75,123.75,120.63,122.50,132.50,148.75,148.75,150.00,148.75,148.75,153.75,137.24,157.50,170.00,151.25,152.50,153.75,163.75,150.00,147.50,140.00,143.75,152.50,153.75,153.02,153.75,161.88,164.38,164.38,161.25,158.75,157.50,157.50,157.50,155.00,153.75,157.50,158.60
..REGION XI (DAVAO REGION),"GARLIC, NATIVE, 1 KG",150.17,145.74,144.27,139.27,137.17,139.04,140.35,160.91,151.32,196.33,166.81,159.43,152.57,157.95,140.98,156.48,160.57,132.55,124.85,147.38,150.78,142.15,130.17,123.19,116.04,140.26,137.62,159.44,153.59,147.59,146.48,126.36,127.72,127.77,116.59,112.39,116.82,131.58,133.66,131.58,145.55,137.72,129.60,123.47,110.06,117.08,121.95,126.38,127.71,132.00,127.94,127.59,129.38,124.68,122.57,120.65,122.48,115.48,115.54,120.28,122.75,125.11,127.12,125.98,122.67,124.53,118.86,119.19,117.19,124.78,140.59,146.34,149.38,155.84,156.13,165.79,168.54,140.60,174.71,178.34,196.57,191.46,184.59,190.34,188.34,176.84,165.17,167.09,175.63,188.44,181.46,192.29,185.84,179.71,183.09,185.48,179.32,174.67,182.96,177.75,176.63,172.79,172.57,180.26
..REGION XI (DAVAO REGION),"ONION RED CREOLE (BERMUDA RED), 1 KG",183.22,130.34,118.84,105.19,107.89,110.86,125.79,122.84,130.86,114.46,106.31,107.83,122.04,104.99,110.47,106.04,100.29,92.90,89.18,98.66,97.72,99.08,97.22,132.29,231.92,113.40,255.78,224.95,172.80,187.40,174.56,157.14,138.40,129.01,144.76,170.68,184.42,179.75,176.64,162.43,154.97,167.22,155.03,145.16,130.18,141.03,144.32,134.51,140.91,175.48,183.52,152.90,244.64,152.12,131.01,113.14,114.79,114.48,121.26,148.15,159.27,221.69,256.63,348.32,177.13,514.60,387.39,263.67,196.97,209.89,225.78,220.28,218.09,205.06,194.37,198.79,228.92,255.32,214.33,190.27,163.29,159.73,150.48,152.31,150.78,150.32,150.28,143.54,136.21,139.96,158.46,156.17,172.79,203.59,162.41,156.59,160.96,164.21,173.44,177.24,177.76,174.61,236.71,176.37
..REGION XI (DAVAO REGION),"ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION XI (DAVAO REGION),"ONION, NATIVE, 1 KG",160.72,150.09,162.03,146.09,152.74,168.68,176.65,164.69,472.82,329.38,337.35,302.82,227.01,245.72,195.25,135.47,159.38,177.97,170.00,177.97,175.31,191.25,189.93,189.93,193.90,183.51,201.87,162.03,154.06,180.62,172.65,146.09,175.31,146.09,156.72,148.75,162.03,196.56,166.90,255.00,239.06,199.22,185.94,148.75,140.78,148.75,131.25,131.25,131.25,180.00,237.50,177.40,425.00,180.00,92.50,92.50,93.75,116.25,118.75,147.63,157.50,230.00,267.50,357.50,189.91,482.50,356.25,273.75,191.25,207.50,230.00,220.00,226.25,207.50,196.25,191.25,206.25,249.06,207.50,196.25,147.50,137.50,131.25,150.00,131.25,128.75,122.50,126.25,123.75,125.00,143.96,145.00,170.00,195.00,171.88,156.25,146.25,153.13,157.50,161.25,162.50,162.50,213.75,166.25
..REGION XI (DAVAO REGION),"GINGER, LOOSE, 1 KG",82.28,80.87,80.44,80.58,82.60,79.30,80.52,76.80,69.54,75.66,79.58,74.11,78.52,73.44,80.91,94.55,109.07,121.30,154.08,144.75,142.63,130.45,119.50,112.48,111.80,116.25,116.60,118.63,128.60,193.44,199.65,198.20,187.76,166.13,140.72,137.20,125.71,123.31,153.00,115.26,117.15,112.27,114.25,122.26,120.99,118.83,115.74,113.29,105.67,106.15,101.90,113.65,112.06,100.88,93.25,88.71,91.29,91.11,87.77,92.19,91.71,88.43,86.52,78.61,91.88,77.79,74.06,73.32,70.68,74.13,75.43,79.12,89.49,90.65,92.52,93.43,95.02,82.14,99.43,105.93,113.01,147.67,170.20,200.00,208.54,181.35,158.08,144.31,131.98,133.17,149.47,136.49,142.79,143.18,142.90,168.88,166.44,156.16,148.90,137.69,127.38,127.84,122.31,143.41
....Davao de Oro (Compostela Valley),"GARLIC, IMPORTED, 1 KG",149.50,134.84,128.98,120.92,117.25,112.85,109.92,111.39,124.58,117.25,118.72,104.06,120.86,109.92,111.39,109.92,115.78,124.57,126.04,162.68,174.40,165.61,161.21,167.07,184.66,142.77,175.87,197.85,209.57,231.55,206.64,170.00,146.55,121.64,130.43,145.08,134.82,134.82,167.07,137.75,148.01,151.68,148.01,153.87,152.40,148.00,149.69,152.81,153.44,159.69,154.25,150.80,156.13,151.97,145.94,145.88,134.25,130.00,124.50,133.50,139.25,141.00,139.75,139.00,140.10,122.75,135.25,132.75,127.50,155.00,176.25,173.75,178.75,179.88,183.75,181.25,188.50,161.28,189.75,184.25,171.25,176.25,185.00,216.25,208.13,195.00,187.50,191.25,185.00,171.25,188.41,182.50,200.00,201.25,210.00,202.50,191.88,183.75,183.75,181.00,173.75,177.50,176.25,188.68
....Davao de Oro (Compostela Valley),"GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Davao de Oro (Compostela Valley),"GARLIC, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Davao de Oro (Compostela Valley),"ONION RED CREOLE (BERMUDA RED), 1 KG",210.01,140.26,120.43,110.89,118.67,118.96,143.93,143.93,148.34,136.59,121.90,118.96,136.07,113.09,129.24,117.49,107.95,92.52,88.11,108.67,102.80,107.21,107.21,152.74,273.17,125.02,264.36,248.20,190.92,234.98,183.58,168.89,148.33,127.77,163.02,186.52,195.33,186.52,191.54,161.55,165.96,201.95,170.37,146.87,126.31,164.50,167.19,136.63,154.50,200.75,206.25,166.90,348.25,180.88,142.50,130.00,120.00,110.50,117.25,135.75,165.38,212.13,255.25,381.00,191.57,507.31,428.91,292.13,247.50,276.25,280.00,268.13,245.63,219.38,219.75,218.50,248.75,287.69,255.00,227.50,206.88,210.00,200.00,193.75,198.75,202.50,206.25,178.75,161.88,157.50,199.90,175.63,185.00,201.25,174.38,170.63,185.00,176.25,191.00,187.50,186.25,178.50,234.50,187.16
....Davao de Oro (Compostela Valley),"ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Davao de Oro (Compostela Valley),"ONION, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Davao de Oro (Compostela Valley),"GINGER, LOOSE, 1 KG",55.97,56.80,59.31,60.98,67.66,63.48,67.66,71.83,73.50,86.04,86.04,77.69,68.91,79.36,96.07,94.40,98.57,107.77,162.07,153.72,138.68,116.96,111.95,115.29,106.94,115.15,115.30,116.97,122.83,232.28,200.53,223.92,190.50,153.74,106.95,105.28,99.44,101.11,147.40,102.78,107.79,106.12,111.13,125.33,127.84,124.50,110.25,109.25,98.00,96.13,93.24,109.36,118.25,95.88,93.00,89.25,84.25,88.00,81.25,86.75,85.50,66.75,61.75,61.75,84.37,61.75,59.88,71.13,65.50,71.75,76.25,83.75,101.88,104.38,95.00,95.00,101.25,82.29,105.63,113.75,113.13,165.00,175.00,206.88,206.88,186.88,167.50,151.88,140.00,143.75,156.36,158.13,173.75,173.75,161.88,186.25,183.75,156.88,142.50,127.50,113.75,121.88,125.00,152.09
....Davao del Norte,"GARLIC, IMPORTED, 1 KG",149.06,138.60,134.68,129.45,116.37,118.98,115.06,116.37,94.14,100.68,97.42,94.15,117.08,95.46,98.08,96.77,108.54,103.97,121.62,137.31,156.92,149.73,137.30,137.96,141.22,123.74,147.76,181.11,182.42,158.66,183.07,151.69,117.04,117.04,107.89,105.27,108.53,113.76,139.52,113.76,129.45,134.68,133.37,132.06,114.41,113.75,116.25,118.75,122.50,120.00,121.25,122.52,127.00,123.25,113.25,112.00,109.50,109.50,110.13,114.50,109.50,112.00,115.13,117.00,114.40,118.25,116.38,115.75,106.38,115.88,134.75,139.25,142.50,141.50,145.75,143.25,146.25,130.49,150.00,147.50,155.00,163.75,167.50,170.00,168.75,158.00,157.25,147.50,165.00,170.00,160.02,176.25,166.88,166.25,160.38,161.88,169.13,156.38,158.88,159.50,163.25,158.25,165.75,163.57
....Davao del Norte,"GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Davao del Norte,"GARLIC, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Davao del Norte,"ONION RED CREOLE (BERMUDA RED), 1 KG",186.17,124.98,127.58,111.31,102.84,104.14,115.86,110.65,113.25,105.44,104.79,108.04,117.92,105.44,105.44,93.72,91.77,89.17,93.07,98.92,92.41,96.31,91.76,100.21,150.97,100.77,226.45,205.63,180.90,177.00,180.90,143.16,120.39,117.79,134.05,165.29,191.32,175.70,168.22,145.77,143.17,156.19,141.87,143.17,121.04,126.25,126.25,125.00,130.00,168.75,184.38,142.65,262.25,131.63,108.75,101.25,98.75,103.75,110.63,143.75,155.00,209.88,261.00,367.25,171.16,492.25,359.75,241.25,167.50,183.63,213.50,214.25,205.63,185.00,178.75,183.13,231.25,237.99,200.00,171.75,142.50,128.75,121.25,123.75,130.00,123.75,117.50,118.75,118.75,121.88,134.89,150.00,163.75,200.75,155.63,150.63,156.88,154.38,163.38,179.38,175.00,164.38,232.50,170.56
....Davao del Norte,"ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Davao del Norte,"ONION, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Davao del Norte,"GINGER, LOOSE, 1 KG",61.97,56.91,53.12,51.86,51.23,52.49,53.75,64.49,61.96,62.60,63.86,64.49,58.23,62.60,68.29,70.82,98.01,115.08,134.69,128.99,128.99,117.61,96.75,96.75,103.07,101.80,105.60,110.02,120.14,185.47,158.07,153.01,142.89,125.19,106.22,111.28,105.59,110.65,127.84,103.69,104.33,101.80,106.22,112.54,112.54,109.38,114.38,110.63,100.00,95.00,89.13,104.97,87.50,81.25,78.75,74.38,78.13,80.00,75.63,80.00,80.63,84.38,90.00,84.38,81.25,81.88,79.25,74.25,66.25,70.63,79.38,86.88,103.13,91.88,91.25,83.75,85.00,82.79,83.75,92.88,109.25,147.50,189.00,269.38,241.50,145.25,115.63,115.63,109.75,112.63,144.35,110.00,119.75,116.75,126.88,177.38,166.13,145.00,148.75,128.13,117.38,103.63,106.13,130.49
....Davao del Sur,"GARLIC, IMPORTED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Davao del Sur,"GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Davao del Sur,"GARLIC, NATIVE, 1 KG",167.50,167.50,167.50,157.50,156.25,160.00,153.75,171.25,171.25,171.25,171.25,171.25,165.52,171.25,171.25,171.25,191.25,117.50,125.71,141.25,136.25,133.75,127.50,131.25,128.75,145.58,135.00,187.50,178.75,163.33,167.50,128.75,113.75,105.00,106.25,103.75,103.75,103.75,133.09,103.75,112.50,117.50,117.50,120.00,105.00,102.50,112.25,112.50,114.75,121.00,118.50,113.15,118.75,115.75,113.13,112.13,114.13,110.63,109.75,111.88,122.50,119.38,115.63,115.63,114.94,114.38,113.88,113.38,109.38,111.38,131.25,148.75,146.25,147.50,146.25,157.50,156.25,133.01,160.00,160.00,180.63,167.50,157.50,167.50,162.50,161.25,160.00,155.00,163.75,170.63,163.86,173.75,175.00,175.00,173.75,166.88,159.13,155.75,165.25,161.50,159.75,145.75,148.88,163.37
....Davao del Sur,"ONION RED CREOLE (BERMUDA RED), 1 KG",146.25,111.25,98.75,86.25,91.25,95.71,105.71,102.86,113.75,93.75,86.25,88.75,101.71,87.50,90.00,92.50,87.50,82.50,76.25,81.25,85.00,83.75,82.50,120.00,218.75,98.96,231.25,193.75,138.75,146.67,145.00,137.50,123.75,117.50,122.50,143.75,152.50,155.00,150.66,148.75,135.00,135.00,133.75,126.25,118.75,118.75,129.25,132.00,128.75,138.75,125.13,130.84,125.63,132.63,129.13,89.63,109.75,109.50,111.00,131.25,130.38,209.75,265.25,286.25,152.51,487.50,383.13,237.75,151.00,168.00,212.50,220.00,217.50,216.25,181.25,196.88,231.25,241.92,211.25,172.50,153.75,149.50,132.00,145.75,139.50,133.25,136.00,129.88,131.25,131.25,147.16,147.50,168.75,212.00,175.75,156.88,154.13,158.25,172.50,181.75,183.75,166.25,226.25,175.31
....Davao del Sur,"ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Davao del Sur,"ONION, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Davao del Sur,"GINGER, LOOSE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.00,70.00,70.00,66.25,64.25,66.75,65.50,64.25,66.00,67.75,94.75,97.50,100.00,100.00,76.92,99.75,101.00,110.00,176.50,200.50,148.75,197.50,198.75,193.75,177.50,136.00,129.50,155.79,132.00,128.25,128.25,139.50,175.75,178.25,173.25,169.50,160.75,138.25,147.00,125.00,149.65
....Davao Occidental,"GARLIC, IMPORTED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Davao Occidental,"GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,128.80,128.80,125.00,123.75,123.75,120.63,122.50,132.50,148.75,148.75,150.00,148.75,148.75,153.75,137.24,157.50,170.00,151.25,152.50,153.75,163.75,150.00,147.50,140.00,143.75,152.50,153.75,153.02,153.75,161.88,164.38,164.38,161.25,158.75,157.50,157.50,157.50,155.00,153.75,157.50,158.60
....Davao Occidental,"GARLIC, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Davao Occidental,"ONION RED CREOLE (BERMUDA RED), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Davao Occidental,"ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Davao Occidental,"ONION, NATIVE, 1 KG",160.72,150.09,162.03,146.09,152.74,168.68,176.65,164.69,472.82,329.38,337.35,302.82,227.01,245.72,195.25,135.47,159.38,177.97,170.00,177.97,175.31,191.25,189.93,189.93,193.90,183.51,201.87,162.03,154.06,180.62,172.65,146.09,175.31,146.09,156.72,148.75,162.03,196.56,166.90,255.00,239.06,199.22,185.94,148.75,140.78,148.75,131.25,131.25,131.25,180.00,237.50,177.40,425.00,180.00,92.50,92.50,93.75,116.25,118.75,147.63,157.50,230.00,267.50,357.50,189.91,482.50,356.25,273.75,191.25,207.50,230.00,220.00,226.25,207.50,196.25,191.25,206.25,249.06,207.50,196.25,147.50,137.50,131.25,150.00,131.25,128.75,122.50,126.25,123.75,125.00,143.96,145.00,170.00,195.00,171.88,156.25,146.25,153.13,157.50,161.25,162.50,162.50,213.75,166.25
....Davao Occidental,"GINGER, LOOSE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Davao Oriental,"GARLIC, IMPORTED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,102.52,102.52,105.00,102.50,102.50,105.63,111.25,130.00,138.75,141.25,138.75,135.63,141.88,137.50,124.22,156.25,146.25,143.75,150.00,150.00,152.50,153.75,156.25,155.00,140.00,153.75,161.25,151.56,148.75,151.25,150.00,148.75,147.19,149.06,147.19,140.94,150.25,147.13,145.69,138.94,147.10
....Davao Oriental,"GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Davao Oriental,"GARLIC, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Davao Oriental,"ONION RED CREOLE (BERMUDA RED), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,348.76,348.76,550.00,325.00,194.38,182.50,191.25,193.57,187.50,185.00,175.00,166.25,158.75,190.00,224.93,180.00,160.00,135.00,145.00,137.50,130.63,120.00,126.25,125.00,127.50,117.50,118.75,135.26,124.38,153.13,173.13,125.19,110.63,125.63,140.00,150.31,145.63,148.13,157.19,206.88,146.69
....Davao Oriental,"ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Davao Oriental,"ONION, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
