Geolocation,Commodity Group,Weights
….Bukidnon,….Tools And Equipment For House And Garden,0.000263
….Bukidnon,……Major tools and equipment (D),0.000131
….Bukidnon,……Small tools and miscellaneous accessories (SD),0.000131
….Bukidnon,….Goods And Services For Routine Household Maintenance,0.018178
….Bukidnon,……Non-durable household goods (ND),0.010052
….Bukidnon,……Domestic services and household services (S),0.008126
….Bukidnon,..HEALTH,0.028210
….Bukidnon,"….Medical Products, Appliances And Equipment",0.014457
….Bukidnon,……Pharmaceutical Products (ND),0.013452
….Bukidnon,……Other medical products (ND),0.000529
….Bukidnon,……Therapeutic appliances and equipment (D),0.000475
….Bukidnon,….Outpatient Services,0.002438
….Bukidnon,……Medical services,0.001964
….Bukidnon,……Dental services (S),0.000070
….Bukidnon,……Paramedical services (S),0.000405
….Bukidnon,….Hospital Services,0.011315
….Bukidnon,……Hospital services (In-Patient Services),0.011315
….Bukidnon,..TRANSPORT,0.052135
….Bukidnon,….Purchase Of Vehicles,0.006995
….Bukidnon,……Motorcycle,0.006925
….Bukidnon,……Bicycle and tricycle,0.000070
….Bukidnon,….Operation Of Personal Transport Equipment,0.016870
….Bukidnon,……Spare parts and accessories for personal transport equipment (SD),0.002109
….Bukidnon,……Fuel and lubricants for personal transport equipment (ND),0.013223
….Bukidnon,……Maintenance and repair of personal transport equipment (S),0.001538
….Bukidnon,……Other services with respect of personal transport equipment (S),..
….Bukidnon,….Transport Services,0.028270
….Bukidnon,……Passenger transport by railway,..
….Bukidnon,……Passenger transport by road,0.021358
….Bukidnon,……Passenger transport by air,0.006257
….Bukidnon,……Passenger transport by sea and inland waterway,0.000655
….Bukidnon,..COMMUNICATION,0.022501
….Bukidnon,….Postal Services,0.000014
….Bukidnon,……Postal services (S),0.000014
….Bukidnon,….Telephone And Telefax Equipment,0.005708
….Bukidnon,……Telephone and telefax equipment (S),0.005708
….Bukidnon,….Telephone And Telefax Services,0.016778
….Bukidnon,……Telephone and telefax services (S),0.016778
….Bukidnon,..RECREATION AND CULTURE,0.012611
….Bukidnon,….Audio-Visual Photography And Information Processing Equipment,0.005995
….Bukidnon,"……Equipment for the reception, recording and reproduction of sound and pictures (D)",0.001948
….Bukidnon,……Photographic and cinematographic equipment and optical instruments (D),0.000242
….Bukidnon,……Information processing equipment (D),0.003779
….Bukidnon,……Recording media (SD),0.000018
….Bukidnon,"……Repair of audio-visual, photographic and information processing equipment (S)",0.000008
….Bukidnon,….Other Major Durables For Recreation And Culture,..
….Bukidnon,……Musical instruments and major durables for indoor recreation (D),..
….Bukidnon,"….Other Recreational Items And Equipment, Gardens And Pets",0.002036
….Bukidnon,"……Games, toys and hobbies (SD)",0.000591
….Bukidnon,"……Equipment for sport, camping and open-air recreation (SD)",0.000209
….Bukidnon,"……Gardens, plants and flowers (ND)",0.000270
….Bukidnon,……Pets and related products (ND),0.000967
….Bukidnon,….Recreational And Cultural Services,0.000831
….Bukidnon,……Recreational and sporting services (S),0.000060
….Bukidnon,……Cultural services (S),0.000099
….Bukidnon,……Games of chance (S),0.000671
….Bukidnon,….Newspapers. Books And Stationery,0.003749
….Bukidnon,……Books (SD),0.001307
….Bukidnon,……Newspapers and periodicals (ND),0.000086
….Bukidnon,……Miscellaneous printed matter (ND),..
….Bukidnon,……Stationery and drawing materials (ND),0.002357
….Bukidnon,.. EDUCATION,0.015240
….Bukidnon,….Pre-Primary (Pre-School) And Primary (Elementary) Education,0.003190
….Bukidnon,……Pre-primary education services (S),0.001246
….Bukidnon,……Primary education services (S),0.001944
….Bukidnon,….Secondary (High School) Education,0.002288
….Bukidnon,……Secondary education services (S),0.002288
….Bukidnon,….Post-Secondary Non-Tertiary (Technical-Vocational) Education,0.000312
….Bukidnon,……Post-secondary non-tertiary education services (S),0.000312
….Bukidnon,….Tertiary (Baccalaureate And Post-Graduate) Education,0.009299
….Bukidnon,……First stage of tertiary education services (S),0.008073
….Bukidnon,……Second stage of tertiary education services (S),0.001226
….Bukidnon,….Education Not Definable By Level,0.000150
….Bukidnon,……Education services not definable by level (S),0.000150
….Bukidnon,..RESTAURANTS AND MISCELLANEOUS GOODS AND SERVICES,0.074896
….Bukidnon,….Catering Services,0.040706
….Bukidnon,"……Restaurants, cafes and the like (S)",0.040706
….Bukidnon,….Personal Care,0.024114
….Bukidnon,……Hairdressing salons and personal grooming establishments (S),0.002566
….Bukidnon,……Electric appliances for personal care (SD),..
….Bukidnon,"……Other appliances, articles and products for personal care (ND)",0.021549
….Bukidnon,"….Personal Effects, N.E.C.",0.006815
….Bukidnon,"……Jewellery, clocks and watches (D)",0.000862
….Bukidnon,……Other personal effects (SD),0.005953
….Bukidnon,"….Other Services, N.E.C.",0.003260
….Bukidnon,"……Other services, n.e.c.",0.003260
….Camiguin,ALL ITEMS,0.071675
….Camiguin,..FOOD AND NON-ALCOHOLIC BEVERAGES,0.026981
….Camiguin,….Food,0.024669
….Camiguin,……Bread and cereals (ND),0.010442
….Camiguin,……..Rice,0.008231
….Camiguin,……..Corn,0.000204
….Camiguin,"……..Other Cereals, Flour, Cereal Preparation, Bread,  Pasta and Other Bakery Products",0.002007
….Camiguin,……Meat (ND),0.003295
….Camiguin,……Fish  and Seafood (ND),0.003790
….Camiguin,"……Milk, cheese and eggs (ND)",0.002327
….Camiguin,……Oils and fats (ND),0.000587
….Camiguin,……Fruit (ND),0.000971
….Camiguin,……Vegetables (ND),0.001890
….Camiguin,"……Sugar, jam, honey, chocolate and confectionery (ND)",0.000657
….Camiguin,……Food products n.e.c. (ND),0.000708
….Camiguin,….Non-Alcoholic Beverages,0.002312
….Camiguin,"……Coffee, tea and cocoa (ND)",0.001205
….Camiguin,"……Mineral water, soft drinks, fruit and vegetable juices (ND)",0.001107
….Camiguin,".. ALCOHOLIC BEVERAGES, TOBACCO AND OTHER VEGETABLE-BASED TOBACCO PRODUCTS",0.001592
….Camiguin,….Alcoholic Beverages,0.000857
….Camiguin,……Spirits (ND),0.000459
….Camiguin,……Wine (ND),0.000343
….Camiguin,……Beer (ND),0.000056
….Camiguin,….Tobacco,0.000735
….Camiguin,……Tobacco (ND),0.000735
….Camiguin,….Other Vegetable-Based Tobacco Products,..
….Camiguin,……Other vegetable-based tobacco products,..
….Camiguin,NON-FOOD,0.043102
….Camiguin,..CLOTHING AND FOOTWEAR,0.002587
….Camiguin,….Clothing,0.001916
….Camiguin,……Clothing materials (SD),0.000009
….Camiguin,……Garments (SD),0.001865
….Camiguin,……Other articles of clothing and clothing accessories (SD),0.000016
….Camiguin,"……Cleaning, repair and hire of clothing (S)",0.000027
….Camiguin,….Footwear,0.000671
….Camiguin,……Shoes and other footwear (SD),0.000671
….Camiguin,……Repair and hire of footwear (S),..
….Camiguin,"..HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",0.010599
….Camiguin,….Actual Rentals For Housing,0.005270
….Camiguin,……Actual rentals paid by tenants (S),0.005270
….Camiguin,….Maintenance And Repair Of The Dwelling,0.000425
….Camiguin,……Materials for the maintenance and repair of the dwelling (ND),0.000312
….Camiguin,……Services for the maintenance and repair of the dwelling (S),0.000113
….Camiguin,….Water Supply And Miscellaneous Services Relating To The Dwelling,0.000574
….Camiguin,……Water supply (ND),0.000574
….Camiguin,"….Electricity, Gas And Other Fuels",0.004331
….Camiguin,……Electricity (ND),0.002610
….Camiguin,……Gas (ND),0.000643
….Camiguin,……Liquid fuels (ND),0.000121
….Camiguin,……Solid fuels (ND),0.000956
….Camiguin,"..FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",0.001983
….Camiguin,"….Furniture And Furnishings, Carpets And Other Floor Coverings",0.000010
….Camiguin,……Furniture and furnishings (D),0.000001
….Camiguin,……Carpets and other floor coverings (D),0.000010
….Camiguin,….Household Textiles,0.000155
….Camiguin,……Household textiles (SD),0.000155
….Camiguin,….Household Appliances,0.000217
….Camiguin,……Major household appliances whether electric or not (D),0.000158
….Camiguin,……Small electric household appliances (SD),0.000046
….Camiguin,……Repair of household appliances (S),0.000013
….Camiguin,"….Glassware, Tableware And Household Utensils",0.000148
….Camiguin,"……Glassware, tableware and household utensils (SD)",0.000148
….Camiguin,….Tools And Equipment For House And Garden,0.000008
….Camiguin,……Major tools and equipment (D),..
….Camiguin,……Small tools and miscellaneous accessories (SD),0.000008
….Camiguin,….Goods And Services For Routine Household Maintenance,0.001445
….Camiguin,……Non-durable household goods (ND),0.000790
….Camiguin,……Domestic services and household services (S),0.000655
….Camiguin,..HEALTH,0.002397
….Camiguin,"….Medical Products, Appliances And Equipment",0.002122
….Camiguin,……Pharmaceutical Products (ND),0.002088
….Camiguin,……Other medical products (ND),0.000000
….Camiguin,……Therapeutic appliances and equipment (D),0.000034
….Camiguin,….Outpatient Services,0.000275
….Camiguin,……Medical services,0.000235
….Camiguin,……Dental services (S),0.000006
….Camiguin,……Paramedical services (S),0.000034
….Camiguin,….Hospital Services,..
….Camiguin,……Hospital services (In-Patient Services),..
….Camiguin,..TRANSPORT,0.014656
….Camiguin,….Purchase Of Vehicles,..
….Camiguin,……Motorcycle,..
….Camiguin,……Bicycle and tricycle,..
….Camiguin,….Operation Of Personal Transport Equipment,0.011153
….Camiguin,……Spare parts and accessories for personal transport equipment (SD),0.001503
….Camiguin,……Fuel and lubricants for personal transport equipment (ND),0.008983
….Camiguin,……Maintenance and repair of personal transport equipment (S),0.000667
….Camiguin,……Other services with respect of personal transport equipment (S),..
….Camiguin,….Transport Services,0.003503
….Camiguin,……Passenger transport by railway,..
….Camiguin,……Passenger transport by road,0.002132
….Camiguin,……Passenger transport by air,0.001004
….Camiguin,……Passenger transport by sea and inland waterway,0.000367
….Camiguin,..COMMUNICATION,0.001984
….Camiguin,….Postal Services,0.000002
….Camiguin,……Postal services (S),0.000002
….Camiguin,….Telephone And Telefax Equipment,0.000382
….Camiguin,……Telephone and telefax equipment (S),0.000382
….Camiguin,….Telephone And Telefax Services,0.001600
….Camiguin,……Telephone and telefax services (S),0.001600
….Camiguin,..RECREATION AND CULTURE,0.001261
….Camiguin,….Audio-Visual Photography And Information Processing Equipment,0.000825
….Camiguin,"……Equipment for the reception, recording and reproduction of sound and pictures (D)",0.000335
….Camiguin,……Photographic and cinematographic equipment and optical instruments (D),0.000042
….Camiguin,……Information processing equipment (D),0.000440
….Camiguin,……Recording media (SD),0.000009
….Camiguin,"……Repair of audio-visual, photographic and information processing equipment (S)",..
….Camiguin,….Other Major Durables For Recreation And Culture,..
….Camiguin,……Musical instruments and major durables for indoor recreation (D),..
….Camiguin,"….Other Recreational Items And Equipment, Gardens And Pets",0.000164
….Camiguin,"……Games, toys and hobbies (SD)",0.000040
….Camiguin,"……Equipment for sport, camping and open-air recreation (SD)",0.000007
….Camiguin,"……Gardens, plants and flowers (ND)",0.000030
….Camiguin,……Pets and related products (ND),0.000086
….Camiguin,….Recreational And Cultural Services,0.000064
….Camiguin,……Recreational and sporting services (S),0.000026
….Camiguin,……Cultural services (S),0.000038
….Camiguin,……Games of chance (S),..
….Camiguin,….Newspapers. Books And Stationery,0.000208
….Camiguin,……Books (SD),..
….Camiguin,……Newspapers and periodicals (ND),0.000009
….Camiguin,……Miscellaneous printed matter (ND),..
….Camiguin,……Stationery and drawing materials (ND),0.000199
….Camiguin,.. EDUCATION,0.000916
….Camiguin,….Pre-Primary (Pre-School) And Primary (Elementary) Education,0.000194
….Camiguin,……Pre-primary education services (S),0.000073
….Camiguin,……Primary education services (S),0.000121
….Camiguin,….Secondary (High School) Education,0.000143
….Camiguin,……Secondary education services (S),0.000143
….Camiguin,….Post-Secondary Non-Tertiary (Technical-Vocational) Education,..
….Camiguin,……Post-secondary non-tertiary education services (S),..
….Camiguin,….Tertiary (Baccalaureate And Post-Graduate) Education,0.000579
….Camiguin,……First stage of tertiary education services (S),0.000492
….Camiguin,……Second stage of tertiary education services (S),0.000087
….Camiguin,….Education Not Definable By Level,..
….Camiguin,……Education services not definable by level (S),..
….Camiguin,..RESTAURANTS AND MISCELLANEOUS GOODS AND SERVICES,0.006720
….Camiguin,….Catering Services,0.002733
….Camiguin,"……Restaurants, cafes and the like (S)",0.002733
….Camiguin,….Personal Care,0.003503
….Camiguin,……Hairdressing salons and personal grooming establishments (S),0.000232
….Camiguin,……Electric appliances for personal care (SD),..
….Camiguin,"……Other appliances, articles and products for personal care (ND)",0.003271
….Camiguin,"….Personal Effects, N.E.C.",0.000485
….Camiguin,"……Jewellery, clocks and watches (D)",0.000085
….Camiguin,……Other personal effects (SD),0.000400
….Camiguin,"….Other Services, N.E.C.",..
….Camiguin,"……Other services, n.e.c.",..
….Lanao del Norte,ALL ITEMS,0.687894
….Lanao del Norte,..FOOD AND NON-ALCOHOLIC BEVERAGES,0.301018
….Lanao del Norte,….Food,0.287237
….Lanao del Norte,……Bread and cereals (ND),0.131256
….Lanao del Norte,……..Rice,0.091037
….Lanao del Norte,……..Corn,0.017485
