Crop,Geolocation,2010 Quarter1,2010 Quarter2,2010 Semester1,2010 Quarter3,2010 Quarter4,2010 Semester2,2010 Annual,2011 Quarter1,2011 Quarter2,2011 Semester1,2011 Quarter3,2011 Quarter4,2011 Semester2,2011 Annual,2012 Quarter1,2012 Quarter2,2012 Semester1,2012 Quarter3,2012 Quarter4,2012 Semester2,2012 Annual,2013 Quarter1,2013 Quarter2,2013 Semester1,2013 Quarter3,2013 Quarter4,2013 Semester2,2013 Annual,2014 Quarter1,2014 Quarter2,2014 Semester1,2014 Quarter3,2014 Quarter4,2014 Semester2,2014 Annual,2015 Quarter1,2015 Quarter2,2015 Semester1,2015 Quarter3,2015 Quarter4,2015 Semester2,2015 Annual,2016 Quarter1,2016 Quarter2,2016 Semester1,2016 Quarter3,2016 Quarter4,2016 Semester2,2016 Annual,2017 Quarter1,2017 Quarter2,2017 Semester1,2017 Quarter3,2017 Quarter4,2017 Semester2,2017 Annual,2018 Quarter1,2018 Quarter2,2018 Semester1,2018 Quarter3,2018 Quarter4,2018 Semester2,2018 Annual,2019 Quarter1,2019 Quarter2,2019 Semester1,2019 Quarter3,2019 Quarter4,2019 Semester2,2019 Annual,2020 Quarter1,2020 Quarter2,2020 Semester1,2020 Quarter3,2020 Quarter4,2020 Semester2,2020 Annual,2021 Quarter1,2021 Quarter2,2021 Semester1,2021 Quarter3,2021 Quarter4,2021 Semester2,2021 Annual,2022 Quarter1,2022 Quarter2,2022 Semester1,2022 Quarter3,2022 Quarter4,2022 Semester2,2022 Annual,2023 Quarter1,2023 Quarter2,2023 Semester1,2023 Quarter3,2023 Quarter4,2023 Semester2,2023 Annual,2024 Quarter1,2024 Quarter2,2024 Semester1,2024 Quarter3,2024 Quarter4,2024 Semester2,2024 Annual,2025 Quarter1,2025 Quarter2,2025 Semester1,2025 Quarter3,2025 Quarter4,2025 Semester2,2025 Annual,2026 Quarter1,2026 Quarter2,2026 Semester1,2026 Quarter3,2026 Quarter4,2026 Semester2,2026 Annual
Tomato,..REGION II (CAGAYAN VALLEY),..,..,535.00,..,..,358.25,893.25,..,..,517.00,..,..,365.50,882.50,..,..,495.38,..,..,355.42,850.80,..,..,500.45,..,..,349.00,849.45,..,..,518.15,..,..,354.40,872.55,..,..,547.80,..,..,253.62,801.42,..,..,605.25,..,..,249.35,854.60,..,..,634.31,..,..,185.61,819.92,..,..,641.19,..,..,187.80,828.99,..,..,630.41,..,..,188.05,818.46,..,..,675.29,..,..,189.23,864.52,..,..,685.12,..,..,188.70,873.82,..,..,662.23,..,..,189.48,851.71,..,..,658.10,..,..,191.70,849.80,..,..,675.67,..,..,294.67,970.34,716.88,695.04,740.54,188.86,295.81,302.00,1042.54,790.83,..,..,..,..,..,..
Tomato,..REGION III (CENTRAL LUZON),..,..,2778.00,..,..,601.00,3379.00,..,..,2777.00,..,..,597.00,3374.00,..,..,2788.00,..,..,608.00,3396.00,..,..,2801.00,..,..,598.00,3399.00,..,..,2882.00,..,..,600.00,3482.00,..,..,2612.00,..,..,602.00,3214.00,..,..,2663.45,..,..,596.43,3259.88,..,..,2669.64,..,..,595.32,3264.96,..,..,2758.57,..,..,591.82,3350.39,..,..,2710.65,..,..,590.80,3301.45,..,..,2711.57,..,..,590.78,3302.35,..,..,2716.03,..,..,592.77,3308.80,..,..,2721.29,..,..,592.75,3314.04,..,..,2706.88,..,..,598.46,3301.45,..,..,2676.63,..,..,594.09,3270.72,2411.83,2631.47,2666.69,183.77,583.01,643.14,3309.83,2279.72,..,..,..,..,..,..
Tomato,..REGION IV-A (CALABARZON),..,..,1237.00,..,..,116.70,1353.70,..,..,1286.00,..,..,120.00,1406.00,..,..,1196.00,..,..,110.00,1306.00,..,..,1261.75,..,..,99.71,1361.46,..,..,1150.61,..,..,92.00,1242.61,..,..,1050.00,..,..,97.00,1147.00,..,..,1035.00,..,..,100.00,1135.00,..,..,1086.78,..,..,109.03,1195.81,..,..,1137.26,..,..,121.00,1258.26,..,..,1076.17,..,..,127.30,1203.47,..,..,1070.95,..,..,117.00,1187.95,..,..,1074.53,..,..,113.94,1188.47,..,..,1077.00,..,..,109.01,1186.01,..,..,1063.75,..,..,107.44,1171.19,..,..,884.96,..,..,109.76,994.72,689.56,852.62,871.56,92.10,110.98,110.98,982.54,655.69,..,..,..,..,..,..
Tomato,..MIMAROPA REGION,..,..,202.87,..,..,63.14,266.01,..,..,214.28,..,..,66.02,280.30,..,..,225.38,..,..,68.86,294.24,..,..,243.44,..,..,66.53,309.97,..,..,249.35,..,..,79.50,328.85,..,..,262.40,..,..,81.18,343.58,..,..,266.95,..,..,86.19,353.14,..,..,336.15,..,..,89.14,425.29,..,..,337.74,..,..,105.60,443.34,..,..,331.01,..,..,97.11,428.12,..,..,353.10,..,..,98.84,451.94,..,..,362.02,..,..,75.68,437.70,..,..,361.42,..,..,71.32,432.74,..,..,276.80,..,..,83.60,360.40,..,..,169.02,..,..,80.22,249.24,113.71,175.58,189.37,31.69,71.78,79.38,268.76,101.26,..,..,..,..,..,..
Tomato,..REGION V (BICOL REGION),..,..,491.00,..,..,90.00,581.00,..,..,480.00,..,..,84.00,564.00,..,..,473.00,..,..,84.00,557.00,..,..,473.00,..,..,79.00,552.00,..,..,472.00,..,..,74.00,546.00,..,..,475.00,..,..,75.10,550.10,..,..,474.80,..,..,75.60,550.40,..,..,474.30,..,..,76.10,550.40,..,..,474.30,..,..,75.86,550.16,..,..,473.33,..,..,75.86,549.19,..,..,473.30,..,..,75.84,549.14,..,..,473.29,..,..,75.82,549.11,..,..,471.80,..,..,75.52,547.32,..,..,472.32,..,..,69.73,542.05,..,..,359.78,..,..,62.63,422.41,66.76,211.87,211.87,61.14,52.50,61.74,273.61,55.96,..,..,..,..,..,..
Tomato,..REGION VI (WESTERN VISAYAS),..,..,574.00,..,..,248.82,822.82,..,..,555.55,..,..,229.77,785.32,..,..,552.80,..,..,233.70,786.50,..,..,567.80,..,..,218.47,786.27,..,..,575.90,..,..,227.40,803.30,..,..,636.10,..,..,226.30,862.40,..,..,619.20,..,..,250.50,869.70,..,..,648.77,..,..,259.60,908.37,..,..,659.95,..,..,256.70,916.65,..,..,649.10,..,..,259.10,908.20,..,..,660.50,..,..,254.60,915.10,..,..,660.70,..,..,244.95,905.65,..,..,658.80,..,..,243.25,902.05,..,..,660.10,..,..,275.10,935.20,..,..,628.79,..,..,252.84,881.63,607.93,546.98,620.51,78.49,235.80,252.29,872.80,612.07,..,..,..,..,..,..
Tomato,..NEGROS ISLAND REGION (NIR) 2/,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,115.72,..,..,56.78,172.50,124.40,74.81,124.81,110.82,26.57,110.82,235.63,108.38,..,..,..,..,..,..
Tomato,..REGION VII (CENTRAL VISAYAS),..,..,880.00,..,..,520.30,1400.30,..,..,856.00,..,..,470.39,1326.39,..,..,786.14,..,..,434.00,1220.14,..,..,740.13,..,..,419.00,1159.13,..,..,389.40,..,..,263.80,653.20,..,..,371.37,..,..,248.85,620.22,..,..,320.17,..,..,242.86,563.03,..,..,359.29,..,..,241.85,601.14,..,..,372.29,..,..,246.08,618.37,..,..,373.10,..,..,240.50,613.60,..,..,387.51,..,..,208.60,596.11,..,..,401.85,..,..,193.70,595.55,..,..,419.31,..,..,193.50,612.80,..,..,422.87,..,..,159.00,581.87,..,..,241.06,..,..,144.00,385.06,73.12,235.96,235.96,142.75,80.90,142.75,378.71,58.49,..,..,..,..,..,..
Tomato,..REGION VIII (EASTERN VISAYAS),..,..,61.35,..,..,44.00,105.35,..,..,63.00,..,..,42.67,105.67,..,..,67.00,..,..,40.69,107.69,..,..,61.80,..,..,39.27,101.07,..,..,56.22,..,..,40.17,96.39,..,..,56.26,..,..,43.30,99.56,..,..,57.50,..,..,43.25,100.75,..,..,56.75,..,..,41.46,98.21,..,..,53.52,..,..,41.80,95.32,..,..,52.17,..,..,43.98,96.15,..,..,54.00,..,..,44.89,98.89,..,..,53.96,..,..,41.02,94.98,..,..,50.56,..,..,41.37,91.93,..,..,52.37,..,..,39.32,91.69,..,..,45.38,..,..,37.78,83.16,33.88,44.08,44.54,42.66,29.47,47.66,92.20,27.28,..,..,..,..,..,..
Tomato,..REGION IX (ZAMBOANGA PENINSULA),..,..,281.12,..,..,230.00,511.12,..,..,283.00,..,..,233.00,516.00,..,..,287.50,..,..,211.00,498.50,..,..,276.00,..,..,196.00,472.00,..,..,276.00,..,..,157.60,433.60,..,..,256.10,..,..,153.00,409.10,..,..,244.01,..,..,158.00,402.01,..,..,248.25,..,..,153.75,402.00,..,..,250.31,..,..,157.75,408.06,..,..,241.98,..,..,157.60,399.58,..,..,241.00,..,..,156.59,397.59,..,..,243.32,..,..,158.93,402.25,..,..,242.83,..,..,159.13,401.96,..,..,250.12,..,..,114.54,364.66,..,..,193.69,..,..,171.43,365.12,49.63,144.56,144.56,103.06,94.54,104.48,249.04,96.02,..,..,..,..,..,..
Tomato,..REGION X (NORTHERN MINDANAO),..,..,734.25,..,..,1963.20,2697.45,..,..,767.00,..,..,1980.50,2747.50,..,..,744.15,..,..,1983.00,2727.15,..,..,754.60,..,..,1892.90,2647.50,..,..,760.00,..,..,1869.00,2629.00,..,..,687.00,..,..,1841.75,2528.75,..,..,639.00,..,..,1885.50,2524.50,..,..,685.75,..,..,1908.75,2594.50,..,..,707.47,..,..,1881.35,2588.82,..,..,707.00,..,..,1903.70,2610.70,..,..,716.40,..,..,1903.77,2620.17,..,..,716.59,..,..,1920.32,2636.91,..,..,717.36,..,..,1928.35,2645.71,..,..,660.56,..,..,1358.89,2019.45,..,..,552.52,..,..,1200.09,1752.61,342.10,545.83,545.83,1034.75,207.61,1134.75,1680.58,407.58,..,..,..,..,..,..
Tomato,..REGION XI (DAVAO REGION),..,..,454.00,..,..,199.00,653.00,..,..,436.00,..,..,200.50,636.50,..,..,443.00,..,..,201.00,644.00,..,..,444.00,..,..,197.00,641.00,..,..,446.00,..,..,205.00,651.00,..,..,441.00,..,..,199.00,640.00,..,..,444.00,..,..,203.07,647.07,..,..,448.00,..,..,204.63,652.63,..,..,454.79,..,..,202.71,657.50,..,..,454.69,..,..,209.67,664.36,..,..,464.93,..,..,207.81,672.74,..,..,469.53,..,..,209.67,679.20,..,..,466.38,..,..,215.05,681.43,..,..,467.75,..,..,191.19,658.94,..,..,442.93,..,..,193.11,636.04,227.59,442.02,442.49,261.14,259.19,266.83,709.32,292.20,..,..,..,..,..,..
Tomato,..REGION XII (SOCCSKSARGEN),..,..,273.00,..,..,391.00,664.00,..,..,274.00,..,..,392.40,666.40,..,..,279.00,..,..,396.50,675.50,..,..,275.50,..,..,366.60,642.10,..,..,286.00,..,..,371.00,657.00,..,..,277.38,..,..,374.50,651.88,..,..,263.97,..,..,395.75,659.72,..,..,251.80,..,..,396.25,648.05,..,..,246.75,..,..,393.62,640.37,..,..,252.68,..,..,394.25,646.93,..,..,255.15,..,..,394.20,649.35,..,..,255.85,..,..,389.80,645.65,..,..,238.54,..,..,389.95,628.49,..,..,252.27,..,..,281.95,534.22,..,..,160.44,..,..,256.11,416.55,174.48,137.36,181.96,134.22,551.13,566.13,748.09,164.92,..,..,..,..,..,..
Tomato,..REGION XIII (CARAGA),..,..,31.00,..,..,43.50,74.50,..,..,26.40,..,..,28.70,55.10,..,..,28.40,..,..,30.00,58.40,..,..,16.76,..,..,32.50,49.26,..,..,17.00,..,..,33.20,50.20,..,..,18.50,..,..,34.00,52.50,..,..,39.66,..,..,38.13,77.79,..,..,34.16,..,..,58.70,92.86,..,..,35.98,..,..,62.50,98.48,..,..,37.48,..,..,65.71,103.19,..,..,40.48,..,..,66.77,107.25,..,..,40.31,..,..,66.70,107.01,..,..,40.17,..,..,66.60,106.77,..,..,42.41,..,..,53.18,95.59,..,..,34.59,..,..,49.04,83.62,29.30,32.97,34.30,49.24,48.90,49.40,83.69,30.62,..,..,..,..,..,..
Potato,PHILIPPINES,..,..,2906.60,..,..,5222.80,8129.40,..,..,2906.05,..,..,5264.90,8170.95,..,..,2883.35,..,..,5212.43,8095.78,..,..,2873.00,..,..,5016.53,7889.53,..,..,2862.45,..,..,5005.30,7867.75,..,..,2861.20,..,..,4981.70,7842.90,..,..,2845.37,..,..,4898.29,7743.66,..,..,2852.35,..,..,4940.49,7792.84,..,..,2852.35,..,..,4718.77,7571.12,..,..,2861.90,..,..,4652.47,7514.37,..,..,2791.00,..,..,4421.61,7212.61,..,..,2488.93,..,..,4062.21,6551.14,..,..,2509.28,..,..,4112.13,6621.41,..,..,2499.61,..,..,3722.42,6222.03,..,..,2510.89,..,..,3871.66,6382.55,1602.35,987.84,2590.19,1197.54,2913.07,4110.61,6700.80,1695.44,..,..,..,..,..,..
Potato,..CORDILLERA ADMINISTRATIVE REGION (CAR),..,..,1621.50,..,..,4447.00,6068.50,..,..,1624.50,..,..,4491.00,6115.50,..,..,1629.00,..,..,4454.00,6083.00,..,..,1626.00,..,..,4266.00,5892.00,..,..,1623.00,..,..,4261.90,5884.90,..,..,1672.00,..,..,4221.50,5893.50,..,..,1661.50,..,..,4126.08,5787.58,..,..,1658.00,..,..,4161.80,5819.80,..,..,1655.60,..,..,3931.51,5587.11,..,..,1664.20,..,..,3861.01,5525.21,..,..,1609.00,..,..,3630.53,5239.53,..,..,1308.68,..,..,3270.53,4579.21,..,..,1328.68,..,..,3318.00,4646.68,..,..,1323.68,..,..,2935.58,4259.26,..,..,1327.05,..,..,3047.79,4374.84,799.63,563.21,1362.84,832.17,2457.62,3289.79,4652.63,849.50,..,..,..,..,..,..
Potato,..REGION I (ILOCOS REGION),..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,..,..,..,..,..,..
Potato,..REGION II (CAGAYAN VALLEY),..,..,63.00,..,..,7.00,70.00,..,..,64.00,..,..,5.00,69.00,..,..,60.00,..,..,6.00,66.00,..,..,58.00,..,..,6.00,64.00,..,..,59.00,..,..,5.00,64.00,..,..,56.00,..,..,5.00,61.00,..,..,60.95,..,..,5.00,65.95,..,..,61.04,..,..,4.00,65.04,..,..,61.14,..,..,4.45,65.59,..,..,61.20,..,..,4.55,65.75,..,..,59.70,..,..,4.56,64.26,..,..,59.63,..,..,4.77,64.40,..,..,60.61,..,..,7.27,67.88,..,..,59.63,..,..,7.58,67.21,..,..,66.03,..,..,14.83,80.86,37.10,31.90,69.00,5.87,10.30,16.17,85.17,52.00,..,..,..,..,..,..
Potato,..REGION III (CENTRAL LUZON),..,..,1.00,..,..,0.00,1.00,..,..,1.00,..,..,0.00,1.00,..,..,1.00,..,..,0.00,1.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,..,..,..,..,..,..
Potato,..REGION IV-A (CALABARZON),..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.57,0.57,0.00,0.01,0.01,0.01,0.00,0.01,0.02,0.00,..,..,..,..,..,..
Potato,..MIMAROPA REGION,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,..,..,..,..,..,..
Potato,..REGION V (BICOL REGION),..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.73,0.73,..,..,0.00,..,..,0.00,0.00,0.00,0.04,0.04,0.04,0.00,0.04,0.08,0.11,..,..,..,..,..,..
Potato,..REGION VI (WESTERN VISAYAS),..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,0.50,0.50,1.00,0.00,0.03,0.03,1.03,0.00,..,..,..,..,..,..
Potato,..NEGROS ISLAND REGION (NIR) 2/,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.40,..,..,0.64,1.04,0.18,0.00,0.18,0.50,0.14,0.64,0.82,0.18,..,..,..,..,..,..
Potato,..REGION VII (CENTRAL VISAYAS),..,..,11.00,..,..,9.80,20.80,..,..,11.00,..,..,10.00,21.00,..,..,10.00,..,..,8.00,18.00,..,..,9.00,..,..,3.50,12.50,..,..,1.00,..,..,2.00,3.00,..,..,0.95,..,..,1.05,2.00,..,..,1.15,..,..,1.70,2.85,..,..,0.86,..,..,0.08,0.94,..,..,0.86,..,..,0.60,1.46,..,..,0.86,..,..,0.85,1.71,..,..,0.50,..,..,0.85,1.35,..,..,0.50,..,..,0.85,1.35,..,..,0.50,..,..,0.50,1.00,..,..,0.50,..,..,0.82,1.32,..,..,0.00,..,..,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,..,..,..,..,..,..
Potato,..REGION VIII (EASTERN VISAYAS),..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,..,..,..,..,..,..
Potato,..REGION IX (ZAMBOANGA PENINSULA),..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,1.47,1.47,..,..,0.00,..,..,0.52,0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,..,..,..,..,..,..
Potato,..REGION X (NORTHERN MINDANAO),..,..,210.00,..,..,358.00,568.00,..,..,205.00,..,..,355.00,560.00,..,..,200.00,..,..,350.00,550.00,..,..,198.00,..,..,345.00,543.00,..,..,195.00,..,..,342.00,537.00,..,..,150.00,..,..,350.00,500.00,..,..,143.00,..,..,362.01,505.01,..,..,151.00,..,..,368.01,519.01,..,..,153.00,..,..,375.01,528.01,..,..,153.70,..,..,381.96,535.66,..,..,140.63,..,..,381.62,522.25,..,..,140.42,..,..,381.82,522.24,..,..,139.50,..,..,381.91,521.41,..,..,137.97,..,..,381.98,519.95,..,..,137.65,..,..,383.76,521.41,106.76,31.86,138.62,192.18,182.93,375.11,513.73,122.61,..,..,..,..,..,..
Potato,..REGION XI (DAVAO REGION),..,..,977.00,..,..,352.00,1329.00,..,..,977.00,..,..,353.00,1330.00,..,..,960.00,..,..,343.00,1303.00,..,..,957.00,..,..,343.00,1300.00,..,..,958.00,..,..,342.00,1300.00,..,..,958.00,..,..,353.00,1311.00,..,..,958.00,..,..,353.90,1311.90,..,..,959.00,..,..,354.00,1313.00,..,..,959.00,..,..,354.00,1313.00,..,..,958.50,..,..,354.00,1312.50,..,..,958.50,..,..,354.00,1312.50,..,..,958.51,..,..,354.05,1312.56,..,..,959.71,..,..,354.01,1313.72,..,..,959.52,..,..,349.43,1308.95,..,..,959.52,..,..,349.43,1308.95,625.97,333.59,959.56,128.91,213.52,342.43,1301.99,625.35,..,..,..,..,..,..
Potato,..REGION XII (SOCCSKSARGEN),..,..,23.10,..,..,49.00,72.10,..,..,23.55,..,..,50.90,74.45,..,..,23.35,..,..,51.43,74.78,..,..,25.00,..,..,53.03,78.03,..,..,26.45,..,..,52.40,78.85,..,..,24.25,..,..,51.15,75.40,..,..,20.77,..,..,49.60,70.37,..,..,22.45,..,..,52.60,75.05,..,..,22.75,..,..,53.20,75.95,..,..,23.44,..,..,50.10,73.54,..,..,22.67,..,..,50.05,72.72,..,..,21.19,..,..,50.19,71.38,..,..,20.28,..,..,50.44,70.72,..,..,18.31,..,..,40.33,58.64,..,..,15.12,..,..,31.09,46.21,10.98,5.31,16.29,1.15,14.48,15.63,31.92,9.37,..,..,..,..,..,..
Potato,..REGION XIII (CARAGA),..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,0.00,0.20,0.20,0.00,0.00,0.00,0.20,0.00,..,..,..,..,..,..
Abaca (dried raw fiber),..BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM) 1/,..,..,7913.00,..,..,7885.20,7913.20,..,..,8020.00,..,..,7993.10,8020.10,..,..,8057.00,..,..,8010.10,8057.10,..,..,8057.00,..,..,8025.10,8067.10,..,..,8026.00,..,..,7996.10,8031.10,..,..,8091.00,..,..,7981.20,8091.20,..,..,8086.00,..,..,8085.20,8086.20,..,..,8085.50,..,..,8056.00,8086.00,..,..,8061.00,..,..,8040.40,8061.00,..,..,8045.50,..,..,8045.00,8045.50,..,..,8045.00,..,..,8046.50,8047.00,..,..,8054.50,..,..,8046.50,8054.50,..,..,8052.40,..,..,8046.25,8052.40,..,..,8046.20,..,..,7082.71,8051.20,..,..,8054.20,..,..,7928.25,8054.20,7840.25,7633.25,7840.25,7928.00,7928.00,7928.00,7928.25,2651.00,..,..,..,..,..,..
Coconut,..BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM) 1/,..,..,315405.00,..,..,315645.00,315645.00,..,..,314415.00,..,..,314418.00,314418.00,..,..,315175.00,..,..,315899.50,315939.50,..,..,313994.00,..,..,322677.09,322677.09,..,..,322664.09,..,..,327845.40,327890.40,..,..,328640.40,..,..,328640.40,328640.40,..,..,331633.00,..,..,331633.00,331633.00,..,..,331634.00,..,..,331234.00,331634.00,..,..,332184.00,..,..,331984.00,332184.00,..,..,332484.00,..,..,328309.00,332484.00,..,..,329909.00,..,..,329709.00,329909.00,..,..,329712.00,..,..,313144.56,329712.00,..,..,313146.00,..,..,312585.00,313146.00,..,..,320077.95,..,..,312585.00,320079.95,..,..,315920.27,..,..,380823.65,381975.21,217208.22,217208.22,217208.22,367944.36,367944.36,367944.36,368175.00,299050.88,..,..,..,..,..,..
Coffee,..BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM) 1/,..,..,13732.00,..,..,13732.50,13734.50,..,..,13748.70,..,..,13746.00,13748.70,..,..,13746.00,..,..,13686.00,13746.00,..,..,13679.00,..,..,13656.00,13679.00,..,..,13699.00,..,..,13638.00,13707.00,..,..,13941.00,..,..,13946.00,13946.00,..,..,13931.00,..,..,13936.00,13936.00,..,..,13931.00,..,..,13958.00,13958.00,..,..,13866.00,..,..,13954.00,13964.00,..,..,13879.40,..,..,13974.00,13975.00,..,..,13967.00,..,..,13897.00,13976.00,..,..,13915.00,..,..,13900.20,13925.20,..,..,13900.80,..,..,13884.60,13902.60,..,..,13369.99,..,..,14028.12,14029.12,..,..,13886.09,..,..,13886.09,13886.09,9618.09,9101.09,9699.09,13967.09,13967.09,13967.09,14565.09,10416.89,..,..,..,..,..,..
