Crop,Geolocation,2010 Quarter1,2010 Quarter2,2010 Semester1,2010 Quarter3,2010 Quarter4,2010 Semester2,2010 Annual,2011 Quarter1,2011 Quarter2,2011 Semester1,2011 Quarter3,2011 Quarter4,2011 Semester2,2011 Annual,2012 Quarter1,2012 Quarter2,2012 Semester1,2012 Quarter3,2012 Quarter4,2012 Semester2,2012 Annual,2013 Quarter1,2013 Quarter2,2013 Semester1,2013 Quarter3,2013 Quarter4,2013 Semester2,2013 Annual,2014 Quarter1,2014 Quarter2,2014 Semester1,2014 Quarter3,2014 Quarter4,2014 Semester2,2014 Annual,2015 Quarter1,2015 Quarter2,2015 Semester1,2015 Quarter3,2015 Quarter4,2015 Semester2,2015 Annual,2016 Quarter1,2016 Quarter2,2016 Semester1,2016 Quarter3,2016 Quarter4,2016 Semester2,2016 Annual,2017 Quarter1,2017 Quarter2,2017 Semester1,2017 Quarter3,2017 Quarter4,2017 Semester2,2017 Annual,2018 Quarter1,2018 Quarter2,2018 Semester1,2018 Quarter3,2018 Quarter4,2018 Semester2,2018 Annual,2019 Quarter1,2019 Quarter2,2019 Semester1,2019 Quarter3,2019 Quarter4,2019 Semester2,2019 Annual,2020 Quarter1,2020 Quarter2,2020 Semester1,2020 Quarter3,2020 Quarter4,2020 Semester2,2020 Annual,2021 Quarter1,2021 Quarter2,2021 Semester1,2021 Quarter3,2021 Quarter4,2021 Semester2,2021 Annual,2022 Quarter1,2022 Quarter2,2022 Semester1,2022 Quarter3,2022 Quarter4,2022 Semester2,2022 Annual,2023 Quarter1,2023 Quarter2,2023 Semester1,2023 Quarter3,2023 Quarter4,2023 Semester2,2023 Annual,2024 Quarter1,2024 Quarter2,2024 Semester1,2024 Quarter3,2024 Quarter4,2024 Semester2,2024 Annual,2025 Quarter1,2025 Quarter2,2025 Semester1,2025 Quarter3,2025 Quarter4,2025 Semester2,2025 Annual,2026 Quarter1,2026 Quarter2,2026 Semester1,2026 Quarter3,2026 Quarter4,2026 Semester2,2026 Annual
Coffee (green coffee beans),..REGION XI (DAVAO REGION),2101.99,1044.32,3146.31,2467.21,5727.27,8194.47,11340.78,1885.60,1008.39,2893.98,2243.77,5094.79,7338.56,10232.54,1752.47,947.48,2699.95,2189.94,4585.05,6774.99,9474.94,1381.47,821.69,2203.16,1451.76,2539.59,3991.34,6194.50,1372.75,785.69,2158.44,1153.72,2584.17,3737.89,5896.33,1363.36,745.60,2108.96,1137.70,2593.65,3731.35,5840.31,1336.27,732.04,2068.30,1105.59,2541.00,3646.59,5714.89,1279.38,698.62,1978.00,1033.32,2408.66,3441.98,5419.98,1228.82,684.10,1912.91,1025.05,2478.65,3503.70,5416.61,1204.77,660.29,1865.06,1002.63,2490.01,3492.64,5357.69,1195.59,658.77,1854.35,1032.80,2525.98,3558.77,5413.13,1176.59,638.38,1814.97,1028.18,2584.89,3613.07,5428.04,1176.35,621.93,1798.28,987.47,2555.99,3543.46,5341.74,1162.14,619.92,1782.06,943.16,2515.84,3459.00,5241.06,1141.89,634.99,1776.88,929.85,2186.12,3115.97,4892.85,1160.24,622.28,1782.52,872.10,2183.49,3055.59,4838.11,976.37,..,..,..,..,..,..
Coffee (green coffee beans),..REGION XII (SOCCSKSARGEN),3874.11,2218.51,6092.62,1134.14,6653.96,7788.11,13880.72,3982.23,2266.45,6248.68,1175.54,6287.37,7462.91,13711.59,3949.01,2285.45,6234.45,1223.63,6476.19,7699.82,13934.27,4102.86,2341.78,6444.64,1288.10,6712.95,8001.05,14445.69,4023.86,2311.66,6335.52,1271.82,6392.76,7664.58,14000.10,3551.39,2142.76,5694.15,1281.09,6503.67,7784.76,13478.91,3570.61,1559.39,5130.00,962.50,6457.89,7420.39,12550.39,3731.27,1289.87,5021.13,768.13,5270.13,6038.26,11059.40,2659.14,1138.89,3798.03,760.01,5392.92,6152.92,9950.95,2717.07,1048.41,3765.48,726.51,5788.07,6514.57,10280.05,2749.76,967.71,3717.46,728.09,6348.69,7076.78,10794.24,3487.44,900.46,4387.90,652.26,5463.54,6115.81,10503.71,3128.73,706.23,3834.96,674.74,5971.68,6646.43,10481.39,3150.40,658.86,3809.26,751.77,6426.24,7178.00,10987.26,5914.46,694.66,6609.13,780.88,7256.71,8037.58,14646.71,6718.96,750.37,7469.33,874.43,8331.96,9206.39,16675.73,6790.46,..,..,..,..,..,..
Coffee (green coffee beans),..REGION XIII (CARAGA),78.68,333.35,412.03,400.28,313.54,713.81,1125.84,36.78,293.95,330.73,367.27,305.77,673.04,1003.77,30.38,185.00,215.38,364.91,313.12,678.02,893.40,24.60,128.39,152.99,321.18,274.42,595.59,748.58,5.44,131.18,136.62,294.63,271.52,566.14,702.77,5.82,123.07,128.89,354.86,339.23,694.09,822.97,5.24,118.25,123.49,388.55,404.93,793.47,916.96,6.59,67.29,73.88,369.65,348.07,717.73,791.60,5.66,71.82,77.48,375.64,379.15,754.79,832.26,7.59,73.05,80.64,409.71,397.09,806.81,887.45,15.42,78.08,93.51,333.71,383.91,717.62,811.12,16.60,57.81,74.42,329.44,386.68,716.12,790.54,13.43,56.63,70.05,263.17,342.96,606.13,676.18,12.54,68.13,80.66,120.33,241.18,361.51,442.17,13.50,77.61,91.11,227.19,535.51,762.69,853.80,28.07,86.01,114.08,229.34,537.52,766.85,880.94,35.01,..,..,..,..,..,..
Coffee (green coffee beans),..BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM) 1/,1049.78,656.23,1706.01,375.98,3319.48,3695.46,5401.46,958.00,694.35,1652.35,383.39,3409.08,3792.46,5444.81,991.57,695.60,1687.17,385.95,3241.16,3627.11,5314.28,960.74,685.63,1646.36,373.58,3225.65,3599.22,5245.58,960.96,669.91,1630.86,366.43,3177.30,3543.73,5174.59,986.31,680.26,1666.57,361.58,3235.04,3596.61,5263.18,951.36,671.16,1622.52,351.65,3196.63,3548.28,5170.80,956.85,626.33,1583.17,355.62,3159.98,3515.60,5098.77,1026.11,635.71,1661.82,378.73,3198.05,3576.78,5238.60,995.46,617.86,1613.32,378.17,3351.10,3729.27,5342.59,944.35,619.15,1563.50,378.23,3339.83,3718.06,5281.55,853.31,625.08,1478.40,382.01,3389.89,3771.90,5250.30,861.11,631.03,1492.13,384.60,3363.44,3748.04,5240.17,866.06,710.22,1576.28,376.37,2898.44,3274.80,4851.08,543.39,709.95,1253.34,389.50,2034.43,2423.93,3677.27,544.88,746.97,1291.85,873.84,2196.11,3069.96,4361.81,467.61,..,..,..,..,..,..
..Coffee Arabica (green coffee beans),..REGION XI (DAVAO REGION),211.84,122.07,333.91,481.52,686.58,1168.10,1502.01,190.86,118.85,309.70,447.74,641.94,1089.68,1399.38,181.78,110.63,292.40,431.81,621.05,1052.86,1345.26,167.42,96.65,264.07,357.27,571.08,928.35,1192.43,166.32,94.87,261.19,331.43,584.75,916.17,1177.36,162.47,93.39,255.86,328.01,581.31,909.32,1165.18,158.19,91.24,249.42,306.60,567.70,874.29,1123.71,155.14,87.19,242.33,305.21,552.70,857.91,1100.23,147.84,84.07,231.91,319.33,551.69,871.02,1102.93,140.54,77.17,217.71,315.58,555.37,870.95,1088.66,135.52,76.19,211.71,363.40,583.69,947.10,1158.80,133.97,74.25,208.22,355.17,619.21,974.38,1182.60,144.89,71.20,216.09,330.12,668.51,998.63,1214.73,152.80,67.83,220.63,303.84,514.29,818.13,1038.76,154.13,73.08,227.21,306.69,498.29,804.98,1032.19,163.30,72.35,235.65,250.95,499.55,750.49,986.14,268.13,..,..,..,..,..,..
..Coffee Arabica (green coffee beans),..REGION XII (SOCCSKSARGEN),1706.92,816.30,2523.22,610.24,2787.23,3397.47,5920.69,1742.66,847.67,2590.32,634.71,2631.29,3266.00,5856.33,1732.26,840.35,2572.61,654.95,2656.11,3311.06,5883.67,1777.35,847.85,2625.20,684.26,2682.81,3367.07,5992.27,1736.64,815.83,2552.46,673.54,2561.73,3235.27,5787.73,1495.16,726.99,2222.15,675.54,2614.25,3289.79,5511.94,1512.67,626.65,2139.32,523.61,2639.67,3163.27,5302.59,1506.28,467.55,1973.83,395.24,1968.20,2363.44,4337.26,1081.65,415.94,1497.58,378.45,2094.54,2472.98,3970.56,1215.09,393.57,1608.66,380.50,2200.36,2580.86,4189.52,1332.23,382.06,1714.29,378.27,2363.14,2741.41,4455.69,1284.62,363.55,1648.17,351.29,1896.97,2248.25,3896.42,1245.40,296.38,1541.79,323.04,1628.67,1951.71,3493.50,1081.12,247.77,1328.89,299.31,1486.16,1785.47,3114.36,1918.01,259.25,2177.26,279.34,1620.80,1900.14,4077.40,2145.78,278.23,2424.01,336.16,1785.92,2122.08,4546.09,1517.47,..,..,..,..,..,..
..Coffee Arabica (green coffee beans),..REGION XIII (CARAGA),0.00,0.75,0.75,0.00,0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.00,0.00,0.00,0.06,0.04,0.00,0.04,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,..,..,..,..,..,..
..Coffee Arabica (green coffee beans),..BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM) 1/,214.31,188.25,402.56,68.28,402.38,470.66,873.21,172.03,207.28,379.31,71.25,415.03,486.28,865.58,167.62,206.75,374.37,73.60,393.02,466.62,840.98,164.72,203.78,368.49,66.75,388.16,454.91,823.40,161.78,200.93,362.71,63.80,379.23,443.03,805.74,164.97,204.95,369.92,65.88,380.48,446.36,816.27,158.78,202.43,361.21,64.30,374.30,438.61,799.81,164.06,204.82,368.88,65.97,378.38,444.34,813.22,179.71,210.09,389.80,68.35,379.20,447.55,837.35,176.04,199.79,375.83,67.31,391.10,458.41,834.24,120.11,200.44,320.55,68.21,327.80,396.00,716.55,120.75,202.24,322.98,69.79,330.90,400.69,723.67,120.87,203.83,324.70,70.68,327.13,397.81,722.51,119.19,203.98,323.17,72.77,333.23,406.01,729.17,125.30,205.30,330.60,78.15,285.43,363.58,694.18,120.42,200.99,321.41,222.10,383.02,605.12,926.54,101.81,..,..,..,..,..,..
..Coffee Excelsa (green coffee beans),..REGION XI (DAVAO REGION),299.33,198.54,497.86,294.26,424.17,718.43,1216.29,268.07,190.84,458.91,271.68,387.51,659.19,1118.10,251.15,178.28,429.43,243.37,358.12,601.49,1030.92,221.70,161.60,383.30,159.29,258.27,417.57,800.87,216.63,158.37,375.00,122.29,255.14,377.42,752.42,209.93,154.43,364.36,119.75,253.95,373.69,738.05,200.28,151.68,351.96,115.25,246.24,361.48,713.44,194.79,149.58,344.37,101.84,182.84,284.68,629.05,185.36,143.22,328.57,99.02,170.20,269.21,597.79,181.24,136.92,318.15,96.26,163.14,259.40,577.56,173.65,136.29,309.94,95.11,157.45,252.55,562.49,168.31,130.48,298.79,94.20,158.78,252.98,551.76,168.08,129.87,297.95,90.20,152.94,243.14,541.09,163.65,124.82,288.47,85.62,144.08,229.70,518.17,158.68,123.36,282.04,82.28,136.10,218.38,500.42,157.43,121.50,278.93,96.61,129.79,226.40,505.33,114.89,..,..,..,..,..,..
..Coffee Excelsa (green coffee beans),..REGION XII (SOCCSKSARGEN),83.75,189.24,272.98,11.83,12.00,23.83,296.81,90.04,175.37,265.40,11.66,10.25,21.91,287.31,92.19,185.29,277.47,11.95,10.28,22.23,299.70,93.77,189.27,283.04,12.84,10.43,23.27,306.31,88.26,200.67,288.93,13.11,10.69,23.80,312.72,92.13,201.18,293.31,13.53,10.75,24.28,317.58,86.58,124.29,210.87,10.63,10.72,21.35,232.22,87.38,125.97,213.35,10.98,10.45,21.43,234.78,91.35,139.14,230.49,10.94,9.95,20.88,251.37,83.66,109.91,193.57,9.57,8.60,18.17,211.74,65.97,83.93,149.90,8.32,8.02,16.34,166.23,50.73,78.00,128.73,7.08,7.39,14.47,143.20,36.23,39.45,75.68,6.07,7.07,13.14,88.82,29.01,36.05,65.06,5.61,6.35,11.96,77.02,25.41,30.04,55.45,5.08,3.58,8.66,64.11,28.94,32.05,60.99,5.11,5.16,10.27,71.26,27.31,..,..,..,..,..,..
..Coffee Excelsa (green coffee beans),..REGION XIII (CARAGA),12.10,8.90,21.00,3.93,5.45,9.38,30.38,5.88,4.60,10.48,2.13,2.63,4.75,15.23,4.10,2.68,6.78,2.03,2.31,4.34,11.11,1.48,1.30,2.78,1.18,1.10,2.28,5.05,0.79,1.00,1.79,0.71,0.88,1.59,3.38,0.57,0.78,1.36,0.59,0.59,1.18,2.53,0.50,0.60,1.10,0.47,0.33,0.80,1.90,0.36,0.33,0.69,0.34,0.20,0.53,1.22,0.24,0.29,0.53,0.31,0.16,0.47,1.00,0.18,0.25,0.43,0.25,0.17,0.42,0.85,0.16,0.21,0.36,0.22,0.14,0.36,0.72,0.14,0.18,0.32,0.18,0.13,0.32,0.63,0.11,0.14,0.25,0.12,0.12,0.24,0.49,0.11,0.13,0.24,0.10,0.14,0.24,0.48,0.10,0.11,0.21,0.09,0.13,0.22,0.43,0.12,0.11,0.23,0.10,0.13,0.23,0.46,2.47,..,..,..,..,..,..
..Coffee Excelsa (green coffee beans),..BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM) 1/,254.20,46.80,301.00,88.45,355.22,443.67,744.67,215.35,60.82,276.17,90.95,379.05,470.00,746.17,207.31,63.05,270.36,88.23,356.15,444.37,714.73,204.41,57.83,262.23,86.18,350.41,436.59,698.82,213.90,59.13,273.02,82.35,343.08,425.43,698.45,219.68,60.72,280.40,84.45,347.53,431.98,712.38,216.15,59.65,275.80,81.08,335.07,416.14,691.94,223.57,61.78,285.35,82.38,339.56,421.93,707.28,219.75,61.20,280.95,83.28,341.40,424.68,705.62,216.95,61.80,278.75,82.69,341.50,424.19,702.93,219.24,61.07,280.31,82.91,335.45,418.36,698.67,210.76,62.02,272.78,83.85,341.20,425.05,697.83,210.11,59.95,270.06,83.89,336.40,420.29,690.35,211.96,93.64,305.59,80.50,362.15,442.65,748.24,217.32,94.75,312.07,77.35,358.50,435.85,747.92,215.38,80.81,296.19,151.23,369.23,520.46,816.65,33.56,..,..,..,..,..,..
..Coffee Liberica (green coffee beans),..REGION XI (DAVAO REGION),12.77,10.03,22.80,8.98,9.90,18.88,41.67,12.65,10.01,22.66,9.07,10.07,19.15,41.81,12.85,10.18,23.03,9.07,9.60,18.68,41.70,12.65,10.04,22.69,8.96,9.16,18.13,40.81,12.34,10.39,22.72,9.63,9.42,19.05,41.77,11.18,9.81,20.99,9.20,9.06,18.25,39.24,11.04,9.45,20.49,8.80,9.09,17.89,38.38,11.03,9.40,20.43,8.43,8.88,17.31,37.74,10.98,9.31,20.28,8.20,8.49,16.68,36.96,10.77,8.74,19.52,8.09,8.31,16.40,35.91,10.42,8.68,19.10,7.94,7.98,15.92,35.02,10.04,8.52,18.55,7.85,7.77,15.62,34.17,9.94,8.30,18.23,7.80,7.35,15.16,33.39,9.61,7.89,17.50,7.60,7.50,15.10,32.60,9.04,7.45,16.49,7.32,7.30,14.62,31.11,8.31,6.92,15.23,7.11,7.27,14.38,29.61,5.06,..,..,..,..,..,..
..Coffee Liberica (green coffee beans),..REGION XII (SOCCSKSARGEN),0.09,0.18,0.27,0.05,0.67,0.71,0.98,0.09,0.18,0.26,0.04,0.85,0.89,1.15,0.08,0.19,0.27,0.05,0.91,0.96,1.22,0.09,0.19,0.28,0.05,0.96,1.00,1.28,0.08,0.23,0.31,0.06,1.02,1.09,1.39,0.08,0.22,0.30,0.05,1.00,1.05,1.35,0.07,0.00,0.07,0.00,1.04,1.04,1.11,0.07,0.06,0.13,0.25,1.05,1.30,1.43,0.08,0.06,0.14,0.27,1.13,1.39,1.53,0.07,0.05,0.12,0.24,0.68,0.92,1.04,0.05,0.04,0.09,0.20,0.63,0.83,0.91,0.04,0.03,0.07,0.13,0.40,0.53,0.60,0.02,0.03,0.05,0.10,0.10,0.20,0.25,0.02,0.02,0.04,0.05,0.05,0.10,0.14,0.01,0.00,0.01,0.00,0.00,0.00,0.01,0.02,0.02,0.04,0.00,0.00,0.00,0.04,0.01,..,..,..,..,..,..
..Coffee Liberica (green coffee beans),..REGION XIII (CARAGA),0.00,0.50,0.50,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.24,0.48,0.48,2.94,..,..,..,..,..,..
..Coffee Liberica (green coffee beans),..BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM) 1/,4.63,0.18,4.80,17.50,60.00,77.50,82.30,4.00,0.25,4.25,18.50,65.00,83.50,87.75,3.75,0.30,4.05,17.50,60.00,77.50,81.55,3.68,0.28,3.95,17.00,59.00,76.00,79.95,3.80,0.30,4.10,16.50,57.50,74.00,78.10,3.85,0.33,4.18,16.75,58.50,75.25,79.43,3.75,0.32,4.07,16.00,57.00,73.00,77.07,4.10,0.35,4.44,16.50,58.00,74.50,78.94,4.00,0.34,4.34,17.00,59.00,76.00,80.33,3.98,0.34,4.32,16.95,58.50,75.45,79.77,4.00,0.34,4.34,16.50,57.00,73.50,77.83,4.10,0.34,4.44,16.60,57.50,74.10,78.54,3.97,0.33,4.30,16.40,57.00,73.40,77.70,3.80,2.81,6.61,15.00,55.00,70.00,76.61,3.50,0.30,3.80,14.00,54.00,68.00,71.80,3.48,0.29,3.77,0.00,0.00,0.00,3.77,0.00,..,..,..,..,..,..
..Coffee Robusta (green coffee beans),..REGION XI (DAVAO REGION),1578.06,713.70,2291.75,1682.45,4606.62,6289.07,8580.82,1414.03,688.69,2102.72,1515.28,4055.26,5570.54,7673.25,1306.71,648.40,1955.10,1505.68,3596.29,5101.97,7057.07,979.71,553.40,1533.11,926.23,1701.06,2627.29,4160.40,977.47,522.06,1499.53,690.39,1734.87,2425.25,3924.78,979.79,487.98,1467.76,680.75,1749.34,2430.09,3897.85,966.77,479.68,1446.45,674.95,1717.98,2392.93,3839.37,918.43,452.46,1370.88,617.84,1664.24,2282.08,3652.96,884.65,447.51,1332.15,598.51,1748.28,2346.78,3678.93,872.21,437.46,1309.68,582.70,1763.20,2345.90,3655.57,876.00,437.61,1313.61,566.35,1776.85,2343.20,3656.81,864.27,425.14,1289.41,570.97,1799.13,2370.10,3659.51,853.44,412.57,1266.01,559.34,1727.19,2286.52,3552.53,836.07,419.39,1255.46,546.10,1849.97,2396.07,3651.53,820.04,431.10,1251.14,533.56,1544.43,2077.98,3329.12,831.21,421.51,1252.72,517.43,1546.89,2064.32,3317.03,588.29,..,..,..,..,..,..
..Coffee Robusta (green coffee beans),..REGION XII (SOCCSKSARGEN),2083.36,1212.79,3296.15,512.03,3854.08,4366.10,7662.25,2149.46,1243.24,3392.70,529.13,3644.99,4174.11,7566.80,2124.48,1259.63,3384.11,556.67,3808.90,4365.57,7749.67,2231.66,1304.47,3536.14,590.94,4018.76,4609.70,8145.84,2198.89,1294.95,3493.83,585.11,3819.32,4404.43,7898.26,1964.03,1214.37,3178.40,591.97,3877.68,4469.65,7648.05,1971.30,808.45,2779.75,428.26,3806.47,4234.73,7014.47,2137.54,696.30,2833.84,361.67,3290.43,3652.10,6485.93,1486.07,583.76,2069.82,370.36,3287.31,3657.67,5727.49,1418.25,544.89,1963.14,336.19,3578.43,3914.62,5877.76,1351.51,501.69,1853.20,341.30,3976.91,4318.21,6171.41,2152.05,458.88,2610.94,293.78,3558.78,3852.56,6463.50,1847.07,370.38,2217.45,345.53,4335.85,4681.38,6898.83,2040.25,375.02,2415.27,446.80,4933.68,5380.48,7795.75,3971.03,405.38,4376.41,496.45,5632.33,6128.78,10505.18,4544.23,440.07,4984.30,533.16,6540.88,7074.04,12058.34,5245.67,..,..,..,..,..,..
..Coffee Robusta (green coffee beans),..REGION XIII (CARAGA),66.58,323.20,389.78,396.35,308.08,704.44,1094.21,30.91,289.35,320.26,365.14,303.14,668.29,988.54,26.28,182.33,208.61,362.88,310.81,673.69,882.29,23.13,127.09,150.21,320.00,273.32,593.32,743.53,4.65,130.18,134.83,293.92,270.63,564.55,699.38,5.24,122.29,127.53,354.27,338.65,692.91,820.44,4.74,117.65,122.39,388.08,404.60,792.68,915.06,6.23,66.96,73.19,369.32,347.88,717.19,790.38,5.42,71.53,76.94,375.34,378.99,754.32,831.27,7.41,72.80,80.21,409.47,396.93,806.39,886.60,15.27,77.88,93.14,333.49,383.77,717.26,810.40,16.47,57.63,74.10,329.25,386.55,715.80,789.90,13.32,56.49,69.80,263.05,342.84,605.89,675.69,12.37,68.00,80.37,120.23,241.04,361.27,441.64,13.36,77.50,90.86,227.10,535.38,762.47,853.33,27.95,85.90,113.85,229.00,537.15,766.15,880.00,29.60,..,..,..,..,..,..
..Coffee Robusta (green coffee beans),..BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM) 1/,576.65,421.00,997.65,201.75,2501.88,2703.63,3701.28,566.63,426.00,992.63,202.69,2550.00,2752.69,3745.31,612.89,425.50,1038.39,206.63,2432.00,2638.63,3677.02,587.94,423.75,1011.69,203.65,2428.08,2631.73,3643.42,581.48,409.55,991.03,203.78,2397.50,2601.28,3592.30,597.82,414.26,1012.08,194.50,2448.53,2643.03,3655.10,572.68,408.77,981.45,190.27,2430.27,2620.54,3601.98,565.12,359.39,924.50,190.78,2384.05,2574.82,3499.33,622.66,364.09,986.74,210.10,2418.45,2628.55,3615.29,598.50,355.93,954.43,211.23,2560.00,2771.23,3725.65,601.00,357.31,958.31,210.61,2619.59,2830.20,3788.51,517.70,360.49,878.20,211.77,2660.30,2872.07,3750.26,526.16,366.93,893.08,213.63,2642.91,2856.54,3749.62,531.11,409.80,940.91,208.09,2148.06,2356.15,3297.06,197.27,409.60,606.87,220.00,1336.50,1556.50,2163.37,205.60,464.88,670.48,500.52,1443.86,1944.38,2614.86,332.23,..,..,..,..,..,..
..Coffee Others (green coffee beans),..REGION XI (DAVAO REGION),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,..,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,..,..,..,..,..,0.00,0.00,..,..,..,..,..,..
..Coffee Others (green coffee beans),..REGION XII (SOCCSKSARGEN),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,..,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,..,..,..,..,..,0.00,0.00,..,..,..,..,..,..
..Coffee Others (green coffee beans),..REGION XIII (CARAGA),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,..,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,..,..,..,..,..,0.00,0.00,..,..,..,..,..,..
..Coffee Others (green coffee beans),..BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM) 1/,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,..,..,..,..,..,0.00,0.00,..,..,..,..,..,..
