Geolocation,Commodity,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual,2022 January,2022 February,2022 March,2022 April,2022 May,2022 June,2022 July,2022 August,2022 September,2022 October,2022 November,2022 December,2022 Annual,2023 January,2023 February,2023 March,2023 April,2023 May,2023 June,2023 July,2023 August,2023 September,2023 October,2023 November,2023 December,2023 Annual,2024 January,2024 February,2024 March,2024 April,2024 May,2024 June,2024 July,2024 August,2024 September,2024 October,2024 November,2024 December,2024 Annual,2025 January,2025 February,2025 March,2025 April,2025 May,2025 June,2025 July,2025 August,2025 September,2025 October,2025 November,2025 December,2025 Annual,2026 January,2026 February,2026 March,2026 April,2026 May,2026 June,2026 July,2026 August,2026 September,2026 October,2026 November,2026 December,2026 Annual
..XII - SOCCSKSARGEN,"FRESH FRUIT, CANTALOUPE, MELON, MEDIUM, 1 KG",54.21,49.35,49.72,37.58,34.59,41.69,48.60,52.34,50.85,52.16,52.54,52.72,48.03,49.92,42.25,39.46,32.73,41.88,48.43,53.10,59.27,61.69,65.80,57.20,52.54,50.36,47.85,52.91,56.08,50.59,49.34,49.72,52.53,53.46,57.20,57.20,53.46,55.33,52.97,65.80,63.18,60.57,45.81,43.37,43.94,43.94,43.94,49.60,46.27,44.77,49.03,50.02,54.52,46.96,43.25,39.46,43.36,42.65,46.11,50.21,47.54,50.15,54.86,56.11,47.93,52.32,53.46,46.48,43.42,41.89,44.12,47.46,48.40,50.42,50.46,51.38,52.73,48.55,50.19,49.50,45.96,47.73,43.59,44.84,47.78,52.07,51.46,49.23,48.48,48.57,48.28,49.57,51.19,48.90,41.96,41.36,49.15,47.21,50.26,54.44,53.50,54.39,56.25,49.85,56.23,52.53,48.59,49.23,48.19,.,.,.,.,.,.,.,.
..XII - SOCCSKSARGEN,"FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",28.13,27.50,26.88,26.25,23.75,22.50,23.75,24.38,25.00,25.63,25.63,25.63,25.42,25.00,23.75,26.25,25.00,26.25,25.63,26.25,26.88,26.88,28.13,28.13,25.63,26.15,26.25,26.25,26.25,24.17,26.25,26.25,29.38,29.38,26.88,27.50,26.25,26.88,26.81,28.13,30.00,30.63,28.13,26.25,22.25,24.75,25.00,27.50,27.50,29.38,29.38,27.41,30.63,29.38,29.38,28.75,28.13,30.63,31.88,33.13,33.75,33.75,33.75,31.88,31.25,33.13,33.13,32.50,32.50,31.88,32.50,33.75,33.75,31.88,36.25,36.88,36.88,33.75,36.88,33.75,33.13,36.25,35.00,36.25,38.75,42.50,42.50,42.50,42.50,45.00,38.75,48.75,49.38,48.13,47.50,47.50,51.88,53.13,53.13,57.50,56.88,49.38,50.63,51.15,50.63,48.13,51.88,58.75,51.25,.,.,.,.,.,.,.,.
....Cotabato (North Cotabato),"FRESH FRUIT, AVOCADO, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cotabato (North Cotabato),"FRESH FRUIT, BANANA, CARDAVA, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cotabato (North Cotabato),"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",25.18,25.86,25.45,24.76,26.83,28.21,27.52,28.35,27.67,26.98,28.36,27.95,26.93,27.95,27.95,28.91,31.66,33.04,30.98,32.36,32.22,32.22,32.15,32.15,36.96,31.55,37.65,41.30,38.55,44.97,54.39,55.07,53.01,50.26,52.32,45.44,48.89,42.69,47.05,39.25,40.63,42.01,43.39,44.07,39.94,40.63,38.75,35.00,35.00,36.25,38.13,39.42,36.63,34.50,33.88,30.63,30.63,30.25,30.63,32.50,35.63,35.63,35.63,35.00,33.46,35.63,38.13,39.38,41.25,41.25,41.25,40.63,40.63,39.38,40.00,41.25,44.38,40.26,46.88,50.00,48.13,50.63,45.63,46.25,46.25,51.25,53.75,52.50,50.63,52.50,49.53,53.13,53.13,53.75,56.25,56.25,56.25,52.50,51.25,51.25,49.38,50.00,51.25,52.87,51.25,50.00,48.75,50.75,46.88,.,.,.,.,.,.,.,.
....Cotabato (North Cotabato),"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",22.47,23.08,22.72,22.10,23.95,25.18,24.56,25.30,24.69,24.07,25.30,24.94,24.03,24.94,24.94,25.80,28.26,29.49,27.65,28.88,28.75,28.75,28.69,28.69,32.99,28.15,33.61,36.86,34.40,40.13,48.53,49.14,47.30,44.84,46.68,40.54,43.62,38.09,41.98,35.02,36.25,37.48,38.71,39.32,35.63,36.25,36.25,35.00,37.50,38.13,36.25,36.82,36.88,34.38,33.13,30.63,33.50,33.13,32.50,33.13,34.38,33.75,35.00,34.38,33.73,33.75,35.00,35.63,36.25,36.25,36.25,36.88,36.88,36.88,36.88,36.88,36.88,36.20,36.88,36.25,36.88,39.38,38.75,41.25,44.38,43.13,40.63,41.88,41.88,44.38,40.47,45.63,46.88,46.25,44.38,46.25,45.00,47.50,47.50,47.50,47.50,45.63,45.00,46.25,45.00,45.00,47.50,49.38,41.25,.,.,.,.,.,.,.,.
....Cotabato (North Cotabato),"FRESH FRUIT, BANANA, SABA, MEDIUM, 1 KG",20.83,18.98,20.11,19.12,19.69,19.69,20.11,20.26,20.26,20.26,19.55,19.13,19.83,19.83,20.11,20.11,20.11,20.11,21.67,22.37,21.52,22.23,22.37,22.37,27.33,21.68,26.62,26.90,26.90,31.15,29.73,31.86,31.86,30.58,31.29,33.27,36.80,33.97,30.91,32.55,33.96,35.37,38.20,38.91,38.20,37.50,36.88,36.25,38.13,38.13,36.25,36.69,32.88,33.75,32.50,31.88,30.38,28.75,30.00,29.38,28.75,30.63,33.13,30.00,31.00,28.13,27.50,27.50,30.63,27.50,28.75,30.63,31.88,31.88,31.88,30.00,30.00,29.69,32.50,30.00,30.63,30.38,30.38,30.00,31.63,32.00,30.63,31.88,32.50,32.50,31.25,31.88,30.00,33.75,33.13,33.13,32.50,36.88,35.63,33.13,32.50,35.00,35.00,33.54,35.00,35.00,31.25,37.50,32.50,.,.,.,.,.,.,.,.
....Cotabato (North Cotabato),"FRESH FRUIT, GUAVA, BAYABAS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cotabato (North Cotabato),"FRESH FRUIT, MANGO, CEBU, RIPE, MEDIUM, 1 KG",85.80,95.04,89.76,92.40,87.12,83.83,54.12,66.00,66.67,63.36,63.36,62.04,75.79,65.35,67.33,68.00,71.30,69.98,63.38,64.70,68.66,99.03,97.71,97.71,78.57,75.98,71.30,84.50,89.13,89.13,87.14,87.14,85.16,87.80,92.42,101.01,87.14,80.54,86.87,95.73,104.31,104.31,112.90,88.47,81.87,93.75,100.00,101.25,97.50,97.50,101.88,98.29,93.75,94.38,93.75,96.25,96.88,103.75,110.00,118.75,115.00,112.50,117.50,112.50,105.42,113.75,107.50,105.00,112.50,112.50,110.00,106.25,107.50,115.00,121.25,111.25,111.25,111.15,116.25,107.50,117.50,117.50,110.00,96.25,95.00,120.00,140.00,152.50,137.50,132.50,120.21,131.25,125.00,125.00,120.00,113.75,111.25,115.00,113.75,115.00,112.50,115.00,118.75,118.02,118.75,120.00,115.00,102.50,95.00,.,.,.,.,.,.,.,.
....Cotabato (North Cotabato),"FRESH FRUIT, MANGO, INDIAN, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cotabato (North Cotabato),"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cotabato (North Cotabato),"FRESH FRUIT, MANGO, NATIVE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cotabato (North Cotabato),"FRESH FRUIT, MANGO, NATIVE, RIPE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cotabato (North Cotabato),"FRESH FRUIT, MANGO, PIKO, RIPE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cotabato (North Cotabato),"FRESH FRUIT, MANGO, RIPE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cotabato (North Cotabato),"FRESH FRUIT, PAPAYA, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cotabato (North Cotabato),"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cotabato (North Cotabato),"FRESH FRUIT, PAPAYA, NATIVE, RIPE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cotabato (North Cotabato),"FRESH FRUIT, PAPAYA, SOLO, MEDIUM, 1 KG",23.51,23.51,22.20,21.55,21.55,22.86,23.51,23.51,24.17,23.77,24.82,24.82,23.32,25.48,24.82,24.82,24.82,26.78,26.12,26.38,26.78,28.09,30.04,30.04,26.12,26.69,25.47,26.78,26.78,27.87,27.43,28.09,28.09,29.40,28.74,30.05,30.71,30.71,28.34,32.02,31.36,31.36,28.75,31.36,28.75,28.75,28.13,29.38,29.38,29.38,28.25,29.74,28.13,29.38,30.00,30.63,30.63,31.88,31.88,32.50,32.50,28.13,29.38,30.00,30.42,30.63,30.63,30.63,30.00,30.00,30.00,30.63,30.63,31.38,32.50,31.25,31.88,30.85,32.50,31.25,31.88,31.25,33.75,31.88,33.75,37.88,40.00,40.63,38.13,39.38,35.19,40.00,40.63,38.75,39.38,38.75,38.75,38.75,39.38,39.38,38.75,40.00,38.75,39.27,38.75,39.50,38.88,43.25,41.38,.,.,.,.,.,.,.,.
....Cotabato (North Cotabato),"FRESH FRUIT, PAPAYA, TAGALOG, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cotabato (North Cotabato),"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cotabato (North Cotabato),"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cotabato (North Cotabato),"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",30.38,29.03,28.35,28.35,28.35,29.03,29.03,28.35,29.03,32.40,33.08,33.08,29.87,30.38,29.03,31.05,30.38,29.70,31.73,30.38,29.70,29.70,30.11,30.11,33.08,30.45,33.08,33.08,33.08,33.08,32.40,33.08,32.40,30.38,30.38,31.05,30.38,31.05,31.95,33.75,33.08,31.73,31.05,34.43,33.08,33.75,31.25,30.63,30.63,31.25,31.25,32.16,30.63,31.25,31.25,31.25,32.50,34.38,35.63,36.25,35.63,37.50,36.88,35.63,34.07,35.00,36.25,36.88,37.50,37.50,36.25,37.50,37.50,37.50,39.38,41.25,41.25,37.81,38.75,35.63,33.75,35.00,36.13,36.13,36.88,40.63,37.50,36.25,38.75,40.63,37.17,42.50,41.25,41.25,41.25,43.75,46.88,47.50,46.25,46.25,46.88,47.50,47.50,44.90,48.75,48.25,48.88,50.63,48.13,.,.,.,.,.,.,.,.
....Cotabato (North Cotabato),"FRESH FRUIT, GRAPES, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cotabato (North Cotabato),"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cotabato (North Cotabato),"FRESH FRUIT, GRAPES, WITH SEEDS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cotabato (North Cotabato),"FRESH FRUIT, GUYABANO, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cotabato (North Cotabato),"FRESH FRUIT, JACKFRUIT, LANGKA, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cotabato (North Cotabato),"FRESH FRUIT, LANZONES, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cotabato (North Cotabato),"FRESH FRUIT, RAMBUTAN, 1 KG",41.25,38.13,38.13,38.13,38.13,39.38,37.58,36.17,33.13,32.50,33.13,33.13,36.57,33.13,41.25,41.25,41.25,41.25,55.00,51.25,31.25,35.63,40.00,40.00,36.25,40.63,36.25,36.25,46.25,46.25,46.25,46.25,57.50,56.25,39.38,31.88,32.50,37.50,42.71,37.50,37.50,37.50,37.50,37.50,37.50,37.50,50.00,68.75,71.25,77.50,83.75,51.15,85.00,82.50,80.00,77.50,77.50,76.25,77.50,73.75,72.50,80.00,85.00,85.00,79.38,85.00,81.25,81.25,85.00,85.00,85.00,81.25,83.75,78.33,70.00,68.33,68.33,79.37,61.67,60.00,60.00,60.00,60.00,76.67,76.67,75.00,44.17,31.67,39.17,39.17,57.02,39.17,39.17,39.17,39.17,39.17,39.17,39.17,49.17,62.50,62.50,62.50,62.50,47.78,62.50,60.83,55.83,55.83,49.17,.,.,.,.,.,.,.,.
....Cotabato (North Cotabato),"FRESH FRUIT, POMELO, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cotabato (North Cotabato),"FRESH FRUIT, ORANGE, DALANDAN, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cotabato (North Cotabato),"FRESH FRUIT, ORANGE, SINTONES, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cotabato (North Cotabato),"FRESH FRUIT, MANDARIN, DALANGHITA, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cotabato (North Cotabato),"CALAMANSI, LOOSE, 1 KG",35.87,40.26,43.91,49.77,55.63,46.12,46.12,42.75,38.36,37.63,43.19,49.04,44.05,51.23,43.91,41.72,41.72,42.45,49.04,46.11,41.72,40.26,38.06,38.06,43.92,43.18,46.85,45.39,40.31,59.21,68.10,53.46,47.60,45.40,40.28,38.82,39.55,49.80,47.90,51.26,57.12,56.39,52.72,55.65,57.11,51.25,47.50,52.25,55.81,52.63,50.63,53.36,51.25,57.25,57.25,59.75,61.25,51.25,52.50,53.75,58.75,58.75,57.50,58.75,56.50,59.50,57.00,53.25,59.50,67.00,64.50,60.75,58.25,54.50,53.25,52.00,53.25,57.73,52.00,52.00,52.88,62.50,63.75,63.75,63.75,61.25,58.75,56.25,56.25,57.50,58.39,58.75,54.13,57.00,55.75,56.38,57.00,58.25,55.75,56.38,57.00,58.25,54.50,56.60,50.75,57.00,58.25,58.25,62.00,.,.,.,.,.,.,.,.
....Cotabato (North Cotabato),"FRESH FRUIT, APPLE, RED DELICIOUS, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cotabato (North Cotabato),"FRESH FRUIT, CANTALOUPE, MELON, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cotabato (North Cotabato),"FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",28.13,27.50,26.88,26.25,23.75,22.50,23.75,24.38,25.00,25.63,25.63,25.63,25.42,25.00,23.75,26.25,25.00,26.25,25.63,26.25,26.88,26.88,28.13,28.13,25.63,26.15,26.25,26.25,26.25,24.17,26.25,26.25,29.38,29.38,26.88,27.50,26.25,26.88,26.81,28.13,30.00,30.63,28.13,26.25,22.25,24.75,25.00,27.50,27.50,29.38,29.38,27.41,30.63,29.38,29.38,28.75,28.13,30.63,31.88,33.13,33.75,33.75,33.75,31.88,31.25,33.13,33.13,32.50,32.50,31.88,32.50,33.75,33.75,31.88,36.25,36.88,36.88,33.75,36.88,33.75,33.13,36.25,35.00,36.25,38.75,42.50,42.50,42.50,42.50,45.00,38.75,48.75,49.38,48.13,47.50,47.50,51.88,53.13,53.13,57.50,56.88,49.38,50.63,51.15,50.63,48.13,51.88,58.75,51.25,.,.,.,.,.,.,.,.
