Geolocation,Commodity,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual,2022 January,2022 February,2022 March,2022 April,2022 May,2022 June,2022 July,2022 August,2022 September,2022 October,2022 November,2022 December,2022 Annual,2023 January,2023 February,2023 March,2023 April,2023 May,2023 June,2023 July,2023 August,2023 September,2023 October,2023 November,2023 December,2023 Annual,2024 January,2024 February,2024 March,2024 April,2024 May,2024 June,2024 July,2024 August,2024 September,2024 October,2024 November,2024 December,2024 Annual,2025 January,2025 February,2025 March,2025 April,2025 May,2025 June,2025 July,2025 August,2025 September,2025 October,2025 November,2025 December,2025 Annual,2026 January,2026 February,2026 March,2026 April,2026 May,2026 June,2026 July,2026 August,2026 September,2026 October,2026 November,2026 December,2026 Annual
..XIII - Caraga,"RAW PEANUT, SHELLED, RED COLOR, NATIVE, 1 KG",107.15,103.91,103.08,104.57,104.44,106.41,109.83,109.79,110.15,109.81,108.54,108.70,107.20,104.97,105.45,104.32,105.45,105.93,105.93,109.40,109.88,111.20,110.32,115.17,114.73,108.56,113.40,114.29,113.80,111.97,111.88,109.24,115.87,117.90,117.02,117.02,116.58,116.58,114.63,116.58,120.57,120.57,120.57,120.13,121.89,117.02,115.91,113.68,113.68,118.13,118.25,118.08,118.25,118.25,119.08,119.08,125.83,132.50,131.83,132.00,132.78,137.75,139.08,138.46,128.74,136.79,136.79,138.13,141.13,141.79,145.63,145.63,145.83,145.83,154.00,157.33,157.54,145.54,157.79,159.04,159.04,160.38,152.79,151.46,151.46,153.46,155.96,156.38,156.38,158.04,156.02,160.04,155.04,155.04,160.04,152.96,152.96,152.96,151.29,152.13,152.13,151.29,150.46,153.86,149.21,149.21,150.46,150.88,149.42,.,.,.,.,.,.,.,.
..XIII - Caraga,"RAW PEANUT, UNSHELLED, 1 KG",70.49,71.28,70.57,68.15,67.36,70.66,78.33,79.12,83.82,101.05,107.32,108.89,81.42,102.62,102.62,102.62,101.91,107.32,112.02,112.02,112.02,112.02,105.75,93.99,97.12,105.17,104.30,104.30,102.61,88.76,91.89,104.95,103.38,102.60,93.98,137.83,113.81,114.86,105.27,112.77,112.77,116.94,116.94,116.94,137.83,130.00,125.00,125.00,117.00,119.00,121.00,120.93,118.33,134.00,140.00,145.00,127.00,133.00,136.40,146.40,149.00,123.00,125.00,127.50,133.72,130.00,130.00,130.00,130.00,130.00,125.00,125.00,127.50,125.00,127.50,130.00,130.00,128.33,125.00,125.00,125.00,135.00,125.00,125.00,125.00,125.00,125.00,125.00,125.00,125.00,125.83,125.00,125.00,125.00,125.00,125.00,122.50,122.50,122.50,125.00,125.00,125.00,125.00,124.38,125.00,125.00,125.00,125.00,125.00,.,.,.,.,.,.,.,.
..XIII - Caraga,"RAW PEANUT, WITHOUT SHELL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..XIII - Caraga,"STRING BEANS, 1 KG",45.85,51.33,48.14,48.38,48.69,43.10,47.43,46.45,58.21,57.55,60.36,59.79,51.27,57.72,69.23,69.31,72.31,64.81,59.02,58.22,63.66,61.90,58.40,62.70,62.21,63.29,61.29,64.05,63.52,58.42,60.75,54.83,45.43,47.71,53.32,58.82,59.63,60.18,57.33,74.12,94.12,84.04,81.58,70.53,64.87,60.19,59.42,62.93,61.52,62.11,66.49,70.16,77.14,85.34,87.41,83.46,81.54,81.27,80.84,74.59,61.47,60.51,67.71,71.43,76.06,81.80,105.69,102.84,96.88,88.57,79.02,74.32,74.11,76.20,73.43,74.15,78.15,83.76,85.06,93.61,92.42,89.67,85.90,80.94,82.08,76.32,71.99,74.40,75.59,80.10,82.34,86.60,89.07,92.78,85.86,82.16,84.53,81.93,82.27,87.34,85.26,82.21,90.18,85.85,90.67,99.24,115.31,111.67,109.24,.,.,.,.,.,.,.,.
..XIII - Caraga,"BAGUIO BEANS, 1 KG",74.42,80.73,65.99,73.62,75.56,72.06,67.86,68.68,69.16,76.04,74.89,75.72,72.89,77.69,79.56,82.00,84.54,87.39,101.90,81.73,81.06,79.29,76.08,74.89,73.63,81.65,74.84,73.68,81.64,80.72,81.82,83.46,70.79,71.96,74.11,74.93,78.66,80.28,77.24,87.84,88.32,88.82,86.24,79.25,72.84,78.32,76.77,79.79,89.50,81.46,88.37,83.13,104.88,100.74,91.90,86.59,85.36,91.41,99.71,97.91,94.71,93.81,98.56,96.68,95.19,99.13,108.53,106.18,96.72,95.10,97.72,98.20,96.79,112.66,99.07,101.93,102.55,101.22,113.97,106.07,102.30,102.18,130.42,146.10,128.70,103.60,116.55,131.93,137.35,132.60,120.98,123.93,116.60,120.60,111.73,108.77,113.82,112.73,119.06,124.27,111.18,121.52,163.27,120.62,135.67,121.08,134.96,131.92,125.25,.,.,.,.,.,.,.,.
..XIII - Caraga,"MONGGO, GREEN, 1 KG",98.38,97.53,87.82,96.69,95.00,95.59,86.19,87.67,85.90,87.67,85.49,85.90,90.82,86.72,86.54,86.72,86.72,98.93,96.43,92.88,92.88,92.04,90.84,92.74,93.28,91.39,93.49,92.34,90.69,89.71,91.51,103.51,99.13,97.87,96.13,93.52,95.17,96.68,94.98,94.76,98.87,105.69,107.81,106.99,102.90,102.36,100.28,104.22,104.01,104.02,101.79,102.81,110.68,102.92,99.53,101.66,101.94,104.28,102.27,103.44,104.28,100.28,99.58,102.78,102.80,104.72,103.61,101.81,103.06,103.89,104.64,105.69,104.86,105.42,104.03,101.39,103.06,103.85,99.52,99.58,98.61,98.33,100.69,104.86,104.31,103.33,103.33,97.85,100.63,100.83,100.99,102.78,102.22,103.33,106.53,108.33,108.47,108.27,104.03,102.92,109.17,114.86,114.44,107.11,115.83,117.64,120.00,120.69,121.53,.,.,.,.,.,.,.,.
....Agusan del Norte,"RAW PEANUT, SHELLED, 1 KG",122.16,96.24,99.39,102.34,94.98,94.98,98.61,101.56,104.49,104.49,104.49,104.49,102.35,103.03,103.03,103.03,101.57,101.57,101.57,103.03,101.57,101.57,101.57,101.57,101.57,102.06,105.98,105.98,101.57,107.15,100.08,99.34,104.49,107.44,103.77,102.29,103.77,102.29,103.68,103.77,101.57,110.39,110.39,117.03,112.60,111.88,113.13,110.63,106.02,110.63,116.88,110.41,110.63,110.63,124.48,132.08,130.83,130.83,131.45,133.95,131.67,125.00,125.00,125.00,125.96,130.00,126.67,126.67,125.00,126.67,125.00,125.00,126.67,126.67,126.67,125.00,123.33,126.11,122.50,121.67,115.00,110.00,109.17,110.00,109.17,113.33,113.33,118.33,113.33,116.67,114.38,116.67,110.00,111.67,115.00,115.00,115.00,114.17,114.17,113.33,113.33,113.33,110.00,113.47,106.67,108.33,110.00,110.63,112.50,.,.,.,.,.,.,.,.
....Agusan del Norte,"RAW PEANUT, SHELLED, RED COLOR, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Agusan del Norte,"RAW PEANUT, UNSHELLED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Agusan del Norte,"RAW PEANUT, WITHOUT SHELL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Agusan del Norte,"STRING BEANS, 1 KG",36.30,35.66,34.33,35.54,36.56,33.37,43.31,38.86,58.60,57.97,59.24,57.97,43.98,56.05,64.97,64.34,66.25,60.52,58.60,54.78,63.70,61.15,54.15,57.33,59.25,60.09,55.43,57.98,52.88,45.87,55.22,47.15,33.13,43.33,52.25,59.05,58.62,54.80,51.31,67.55,91.76,81.56,81.56,61.17,56.07,52.25,50.00,63.51,56.06,58.41,63.24,65.26,70.24,75.98,66.54,64.63,59.80,61.25,65.82,69.68,49.17,58.13,65.00,65.63,64.32,82.50,111.25,106.25,95.00,74.38,75.00,68.44,70.00,61.25,68.75,72.50,72.50,79.82,82.50,90.00,87.50,85.00,81.25,75.00,68.75,75.00,65.00,70.00,70.00,75.00,77.08,81.25,90.00,98.75,80.00,83.75,77.50,82.50,73.75,82.50,80.00,77.50,83.75,82.60,91.25,117.50,120.00,121.25,130.00,.,.,.,.,.,.,.,.
....Agusan del Norte,"BAGUIO BEANS, 1 KG",53.75,71.88,55.00,70.00,71.25,65.00,56.25,58.75,57.50,71.25,68.75,69.38,64.06,68.75,71.25,78.13,80.00,78.75,78.75,73.75,72.50,67.50,62.50,61.88,61.88,71.30,68.13,65.63,71.25,65.83,67.50,71.25,58.75,63.75,62.50,66.25,66.25,70.00,66.42,71.25,76.25,78.75,83.75,72.50,61.25,67.50,70.60,78.10,66.90,66.82,77.14,72.57,105.76,93.58,71.24,68.23,66.00,72.89,82.95,82.71,81.04,81.25,86.88,85.00,81.46,90.00,107.50,97.50,88.75,86.25,96.25,93.75,87.50,117.50,92.50,91.25,88.75,94.79,107.50,90.00,83.75,92.50,140.00,147.50,112.50,85.00,105.00,138.75,132.50,121.25,113.02,126.25,100.00,111.25,93.75,95.00,98.75,106.25,107.50,116.25,88.75,102.50,141.25,107.29,135.00,105.00,127.50,118.75,110.00,.,.,.,.,.,.,.,.
....Agusan del Norte,"MONGGO, GREEN, 1 KG",95.00,94.38,81.88,94.38,92.00,92.25,77.25,82.25,79.75,82.25,79.75,79.75,85.91,79.75,79.50,79.75,79.75,79.50,79.75,87.25,87.25,87.25,83.50,87.25,87.25,83.15,87.25,84.75,84.75,83.00,84.75,102.25,97.25,96.63,94.75,92.25,92.25,94.38,91.19,92.25,96.88,101.25,102.50,102.50,95.00,93.75,92.50,100.00,99.81,97.28,92.13,97.15,102.92,96.31,93.45,92.74,95.24,95.95,91.58,92.20,94.70,88.75,86.25,88.75,93.24,92.50,95.00,91.25,93.75,93.75,92.50,92.50,93.75,97.50,97.50,93.75,92.50,93.85,90.63,88.75,88.75,87.50,88.75,100.00,107.50,108.75,107.50,91.25,90.00,90.00,94.95,92.50,92.50,93.75,103.75,107.50,105.00,105.00,93.75,93.75,106.25,116.25,112.50,101.88,113.75,115.00,120.00,117.50,117.50,.,.,.,.,.,.,.,.
....Agusan del Sur,"RAW PEANUT, SHELLED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Agusan del Sur,"RAW PEANUT, SHELLED, RED COLOR, NATIVE, 1 KG",92.09,92.09,92.09,92.09,92.09,92.09,92.09,92.09,92.09,92.09,92.09,92.09,92.09,92.09,92.09,92.09,92.09,92.09,92.09,94.14,94.14,94.14,94.14,110.00,110.00,95.76,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,120.00,120.00,120.00,120.00,120.00,110.00,106.67,100.00,100.00,100.00,100.00,110.56,100.00,100.00,100.00,100.00,100.00,100.00,100.00,105.00,105.00,110.00,110.00,110.00,103.33,105.00,105.00,105.00,110.00,110.00,115.00,115.00,115.00,115.00,145.00,155.00,155.00,120.83,155.00,155.00,155.00,155.00,155.00,155.00,155.00,155.00,155.00,155.00,155.00,160.00,155.42,160.00,155.00,155.00,170.00,170.00,170.00,170.00,170.00,172.50,172.50,172.50,170.00,167.29,170.00,170.00,170.00,175.00,170.00,.,.,.,.,.,.,.,.
....Agusan del Sur,"RAW PEANUT, UNSHELLED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Agusan del Sur,"RAW PEANUT, WITHOUT SHELL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Agusan del Sur,"STRING BEANS, 1 KG",45.63,60.00,56.25,56.25,53.75,41.25,40.00,42.50,46.25,46.25,50.63,48.13,48.91,41.88,60.00,57.50,62.50,53.75,42.50,47.50,47.50,51.25,47.50,55.00,50.00,51.41,49.38,53.75,53.75,45.00,41.88,38.13,43.75,36.88,41.88,49.38,45.00,53.13,45.99,60.00,86.25,75.00,68.75,60.00,60.00,50.00,53.13,48.75,47.50,41.88,43.75,57.92,53.75,57.50,61.25,62.50,76.25,72.50,67.50,62.50,52.50,56.25,61.25,63.75,62.29,68.57,90.00,91.25,76.25,68.75,55.00,43.75,47.50,50.00,52.50,50.63,53.13,62.28,68.13,75.00,69.38,66.88,65.00,52.50,53.75,50.00,50.38,54.13,49.38,51.00,58.79,68.75,67.75,68.75,68.75,65.63,51.88,51.25,53.75,58.13,58.75,55.63,67.50,61.38,62.50,63.13,100.00,75.00,73.75,.,.,.,.,.,.,.,.
....Agusan del Sur,"BAGUIO BEANS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Agusan del Sur,"MONGGO, GREEN, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Dinagat Islands,"RAW PEANUT, SHELLED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Dinagat Islands,"RAW PEANUT, SHELLED, RED COLOR, NATIVE, 1 KG",98.04,98.04,98.63,98.63,98.63,98.63,102.95,102.36,102.36,102.36,99.49,100.92,100.09,102.35,103.80,102.35,103.80,105.23,105.23,105.23,106.68,106.68,106.68,106.68,106.68,105.12,106.68,106.68,105.23,100.04,99.47,99.47,105.22,106.67,106.67,106.67,106.67,106.67,104.68,106.67,106.67,106.67,106.67,106.67,106.67,106.67,106.67,106.67,106.67,120.00,120.00,108.89,120.00,120.00,120.00,120.00,140.00,160.00,158.00,156.00,156.00,162.00,166.00,166.00,145.33,166.00,166.00,170.00,174.00,176.00,180.00,180.00,180.00,180.00,172.00,172.00,172.00,174.00,174.00,174.00,174.00,178.00,154.00,150.00,150.00,156.00,156.00,156.00,156.00,156.00,161.17,162.00,152.00,152.00,152.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,132.00,139.50,132.00,132.00,132.00,132.00,132.00,.,.,.,.,.,.,.,.
....Dinagat Islands,"RAW PEANUT, UNSHELLED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Dinagat Islands,"RAW PEANUT, WITHOUT SHELL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Dinagat Islands,"STRING BEANS, 1 KG",56.28,76.95,59.72,55.13,53.98,50.53,52.83,52.83,53.98,53.98,53.98,52.83,56.09,52.83,63.86,65.47,60.49,57.43,58.58,58.01,57.43,57.43,58.01,58.01,57.43,58.75,60.88,62.03,62.03,60.50,59.74,59.35,53.23,52.08,57.63,56.29,53.99,56.29,57.84,63.76,78.12,71.99,69.69,71.22,63.18,56.67,59.45,68.61,66.11,68.33,69.17,67.19,75.83,82.50,80.00,76.67,79.17,88.33,87.50,88.33,66.67,66.67,74.45,74.45,78.38,73.33,77.78,87.78,86.11,86.11,69.17,73.33,73.33,85.00,73.33,66.67,71.67,76.97,76.67,85.00,78.33,78.33,76.67,70.83,96.67,90.00,95.00,91.67,95.00,91.67,85.49,90.00,96.67,98.33,98.89,80.67,100.50,104.89,114.89,109.89,113.22,106.56,115.00,102.46,110.24,108.96,108.33,115.83,100.00,.,.,.,.,.,.,.,.
....Dinagat Islands,"BAGUIO BEANS, 1 KG",82.85,81.67,69.83,73.98,72.20,74.57,74.57,76.94,74.57,74.57,79.30,74.57,75.80,74.57,72.20,78.12,80.49,89.96,88.78,76.94,76.94,84.04,86.41,79.31,80.49,80.69,81.67,76.94,87.59,92.32,92.92,92.92,78.12,79.30,84.03,89.95,91.13,93.50,86.70,92.32,87.59,85.22,86.40,81.67,81.67,81.67,85.83,90.00,90.00,98.33,88.33,87.42,110.00,103.33,100.00,95.00,93.33,100.00,106.67,103.33,105.00,101.67,103.33,103.33,102.08,105.00,113.33,116.67,98.33,95.00,95.00,103.33,106.67,113.33,106.67,120.00,116.67,107.50,123.33,113.33,115.00,106.67,113.33,156.67,139.17,102.50,113.33,128.33,141.67,136.67,124.17,125.00,128.33,128.33,128.33,121.67,125.00,118.33,135.00,140.00,130.00,135.00,200.00,134.58,141.67,136.67,143.33,136.67,140.00,.,.,.,.,.,.,.,.
....Dinagat Islands,"MONGGO, GREEN, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Surigao del Norte,"RAW PEANUT, SHELLED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Surigao del Norte,"RAW PEANUT, SHELLED, RED COLOR, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Surigao del Norte,"RAW PEANUT, UNSHELLED, 1 KG",70.49,71.28,70.57,68.15,67.36,70.66,78.33,79.12,83.82,101.05,107.32,108.89,81.42,102.62,102.62,102.62,101.91,107.32,112.02,112.02,112.02,112.02,105.75,93.99,97.12,105.17,104.30,104.30,102.61,88.76,91.89,104.95,103.38,102.60,93.98,137.83,113.81,114.86,105.27,112.77,112.77,116.94,116.94,116.94,137.83,130.00,125.00,125.00,117.00,119.00,121.00,120.93,118.33,134.00,140.00,145.00,127.00,133.00,136.40,146.40,149.00,123.00,125.00,127.50,133.72,130.00,130.00,130.00,130.00,130.00,125.00,125.00,127.50,125.00,127.50,130.00,130.00,128.33,125.00,125.00,125.00,135.00,125.00,125.00,125.00,125.00,125.00,125.00,125.00,125.00,125.83,125.00,125.00,125.00,125.00,125.00,122.50,122.50,122.50,125.00,125.00,125.00,125.00,124.38,125.00,125.00,125.00,125.00,125.00,.,.,.,.,.,.,.,.
....Surigao del Norte,"RAW PEANUT, WITHOUT SHELL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Surigao del Norte,"STRING BEANS, 1 KG",75.00,73.75,78.75,82.50,86.25,76.25,72.50,67.50,72.50,70.00,73.75,71.25,75.00,70.25,73.75,79.19,86.25,77.50,63.75,70.00,71.25,71.25,71.25,73.75,73.75,73.50,70.00,73.75,76.25,71.67,73.33,70.00,53.75,50.00,47.50,55.00,63.75,61.88,63.91,84.38,100.00,90.00,82.50,79.38,70.00,67.50,74.38,71.25,71.25,71.88,72.50,77.92,96.67,115.00,128.16,101.31,87.50,83.75,81.25,42.50,39.38,33.75,37.50,43.75,74.21,56.31,126.25,121.25,118.75,110.00,83.75,80.00,80.00,80.63,80.00,83.75,83.75,92.04,92.50,96.25,98.75,97.50,91.25,85.00,91.25,88.75,81.25,81.25,81.25,90.00,89.58,105.00,110.00,112.50,92.50,95.00,93.13,86.88,88.75,87.50,77.50,86.25,91.25,93.86,81.25,101.25,121.25,128.75,116.25,.,.,.,.,.,.,.,.
....Surigao del Norte,"BAGUIO BEANS, 1 KG",85.00,85.00,71.25,71.25,81.25,75.00,77.50,72.50,75.00,82.50,75.00,76.25,77.29,82.50,82.50,83.75,86.25,96.25,172.50,98.75,96.25,95.00,83.75,83.75,77.50,94.90,70.00,74.38,90.00,90.00,95.00,88.75,72.50,70.00,77.50,65.00,82.50,82.50,79.84,92.50,90.00,90.00,80.00,81.25,75.00,87.50,83.75,90.00,140.00,85.00,91.25,90.52,105.00,97.50,97.50,87.50,90.00,90.00,100.00,106.25,98.75,96.88,107.50,105.00,98.49,106.25,110.00,111.25,103.75,107.50,102.50,105.00,107.50,116.25,106.25,107.50,114.38,108.18,118.75,112.50,108.75,112.50,151.25,161.25,138.75,106.25,120.00,130.00,141.25,133.75,127.92,118.75,102.50,112.50,109.38,102.50,111.25,111.88,113.13,116.25,108.75,115.00,171.25,116.10,141.25,123.75,135.63,141.25,128.75,.,.,.,.,.,.,.,.
....Surigao del Norte,"MONGGO, GREEN, 1 KG",92.89,91.66,89.16,89.16,89.16,90.39,94.11,87.93,87.93,87.93,86.70,87.93,89.58,90.39,90.39,90.39,90.39,127.56,119.52,92.89,92.89,90.39,94.75,92.49,94.11,97.18,94.74,96.60,91.65,92.44,94.10,92.87,90.37,87.91,86.68,84.18,89.13,89.13,90.82,87.90,90.36,101.53,105.21,102.75,106.47,107.50,102.50,105.00,103.75,106.25,105.71,102.08,108.00,100.00,100.00,102.50,105.00,107.50,105.00,110.00,105.00,102.50,102.50,106.25,104.52,107.50,105.00,107.50,108.75,106.25,106.25,106.25,105.00,105.00,98.75,96.25,102.50,104.58,103.75,102.50,101.25,101.25,103.75,103.75,100.00,96.25,97.50,98.13,101.88,102.50,101.04,105.00,102.50,102.50,102.50,102.50,102.50,104.38,105.00,105.00,105.00,102.50,107.50,103.91,110.00,113.75,115.00,116.25,116.25,.,.,.,.,.,.,.,.
....Surigao del Sur,"RAW PEANUT, SHELLED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
