Region/Province,Commodity,2012 January,2012 February,2012 March,2012 April,2012 May,2012 June,2012 July,2012 August,2012 September,2012 October,2012 November,2012 December,2012 Annual,2013 January,2013 February,2013 March,2013 April,2013 May,2013 June,2013 July,2013 August,2013 September,2013 October,2013 November,2013 December,2013 Annual,2014 January,2014 February,2014 March,2014 April,2014 May,2014 June,2014 July,2014 August,2014 September,2014 October,2014 November,2014 December,2014 Annual,2015 January,2015 February,2015 March,2015 April,2015 May,2015 June,2015 July,2015 August,2015 September,2015 October,2015 November,2015 December,2015 Annual,2016 January,2016 February,2016 March,2016 April,2016 May,2016 June,2016 July,2016 August,2016 September,2016 October,2016 November,2016 December,2016 Annual,2017 January,2017 February,2017 March,2017 April,2017 May,2017 June,2017 July,2017 August,2017 September,2017 October,2017 November,2017 December,2017 Annual,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual
....Cotabato City,"STRING BEANS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION XIII (CARAGA),"RAW PEANUT, SHELLED, 1 KG",107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,105.00,102.50,100.00,100.00,105.63,103.13,103.13,104.38,101.88,105.63,104.38,103.06,104.94,104.94,105.56,105.56,105.56,104.35,109.31,109.50,109.50,109.50,109.50,109.50,109.50,109.50,109.50,112.03,110.78,114.89,110.25,114.53,113.28,109.91,109.88,124.88,121.13,119.88,119.88,109.50,121.13,114.50,112.38,115.91,114.00,112.06,114.25,114.25,113.94,117.06,119.94,120.56,122.47,121.84,121.31,120.63,117.69,101.25,101.25,100.00,101.25,101.25,101.25,112.50,121.25,125.00,122.50,122.50,122.50,111.04,118.75,118.75,118.75,118.33,116.25,111.25,125.00,129.38,129.38,126.88,126.88,125.63,122.10,121.88,121.25,120.00,119.38,116.88,115.63,121.88,123.31,123.31,123.31,123.31,123.73,121.16
..REGION XIII (CARAGA),"RAW PEANUT, UNSHELLED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION XIII (CARAGA),"BAGUIO BEANS, 1 KG",53.04,53.04,52.38,58.97,50.00,49.57,49.55,50.50,52.24,50.65,51.55,51.89,51.95,59.43,58.55,55.51,54.38,54.69,53.12,51.14,50.29,52.99,54.37,56.82,57.74,54.92,55.25,64.60,59.26,60.30,58.14,55.61,60.48,57.29,59.09,62.76,62.45,60.81,59.67,68.83,68.92,61.61,59.57,65.50,68.55,67.83,63.92,62.85,61.11,68.84,65.68,65.27,65.12,66.02,66.21,67.55,73.17,74.20,66.54,64.36,65.61,66.11,67.34,67.81,67.50,66.71,75.34,75.94,73.10,70.60,70.63,71.41,70.00,69.38,72.50,74.06,76.56,72.19,78.28,80.78,67.19,72.35,74.38,71.88,69.22,69.53,70.47,75.00,74.38,75.16,73.22,77.81,79.38,80.47,83.13,87.19,105.31,81.41,80.94,80.31,77.81,76.41,74.85,82.09,74.53,73.75,82.19,82.71,83.60,84.53,72.19,72.19,75.31,75.31,80.00,80.94,78.10,90.00,89.06,88.91,84.22,78.75,74.06,79.06,75.06,77.96,89.83,78.27,80.34,82.13
..REGION XIII (CARAGA),"MONGGO, GREEN, 1 KG",73.51,71.35,70.96,73.04,74.14,73.40,71.97,72.49,72.07,71.45,71.45,69.51,72.11,66.56,68.06,68.48,68.69,68.42,68.06,68.51,66.50,67.11,67.74,71.70,72.25,68.51,75.09,76.44,73.76,73.81,73.39,74.60,75.73,74.49,76.39,78.21,78.21,79.47,75.80,82.15,82.98,86.12,87.85,87.58,84.54,85.43,84.74,83.61,84.55,84.87,84.99,84.95,84.63,83.90,83.69,84.33,83.55,84.23,83.55,84.58,83.20,83.74,85.36,82.40,83.93,82.94,82.67,83.63,82.64,84.46,81.15,81.37,81.39,81.24,80.77,81.33,81.62,82.10,87.25,87.67,82.76,85.78,86.19,86.26,83.78,84.37,83.95,84.57,82.94,83.75,84.94,83.79,83.73,83.48,82.96,84.00,81.94,84.63,84.63,85.72,85.41,84.47,84.94,84.14,85.25,85.72,84.63,83.88,86.66,91.66,89.78,87.28,86.19,86.81,87.13,88.28,86.94,87.75,89.53,92.03,94.38,95.94,95.94,95.31,91.88,95.94,94.64,96.04,94.91,93.69
..REGION XIII (CARAGA),"STRING BEANS, 1 KG",35.08,35.98,35.74,35.48,36.09,36.09,35.43,35.53,35.46,35.87,36.21,36.32,35.77,36.18,36.62,35.84,35.74,35.50,34.60,35.53,34.60,34.60,34.76,35.56,35.96,35.46,34.64,43.21,37.10,36.67,36.15,36.31,36.75,34.44,33.36,32.30,32.44,31.21,35.38,33.31,39.94,40.30,37.91,36.90,36.35,36.22,37.73,36.74,34.69,33.73,33.00,36.40,33.60,34.79,35.29,35.42,37.22,36.84,36.32,37.16,36.31,38.05,37.71,37.84,36.38,39.21,40.55,45.53,47.11,46.33,45.34,43.75,39.38,38.88,39.13,41.38,43.88,42.54,45.88,53.00,49.24,49.10,49.18,43.30,45.75,45.78,54.38,53.75,56.75,56.38,50.21,54.43,65.90,66.21,69.17,61.75,55.38,55.50,59.50,58.13,55.88,60.13,59.00,60.08,59.00,61.63,62.38,58.17,58.38,53.54,46.08,45.96,50.29,54.96,56.00,57.75,55.35,71.00,88.50,79.17,76.17,68.63,63.13,58.46,58.16,61.72,58.99,59.98,63.06,67.25
....Agusan del Norte,"RAW PEANUT, SHELLED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Agusan del Norte,"RAW PEANUT, UNSHELLED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Agusan del Norte,"BAGUIO BEANS, 1 KG",43.36,43.36,42.57,45.72,38.63,39.42,40.61,42.97,46.52,42.57,42.57,44.15,42.70,68.59,59.92,44.15,45.72,49.67,45.72,42.57,39.81,45.72,50.46,54.40,47.30,49.50,36.26,64.65,48.88,54.40,47.30,39.42,37.84,40.99,39.42,40.99,40.99,42.57,44.48,62.75,66.23,48.88,42.57,55.19,49.67,46.52,40.99,43.36,43.36,56.77,53.62,50.83,48.88,51.25,52.50,53.75,63.75,66.25,56.25,49.38,52.50,55.63,58.75,58.75,55.64,56.25,70.00,70.00,66.25,61.25,60.00,55.63,53.13,55.00,51.25,55.00,52.50,58.86,53.75,71.88,55.00,70.00,71.25,65.00,56.25,58.75,57.50,71.25,68.75,69.38,64.06,68.75,71.25,78.13,80.00,78.75,78.75,73.75,72.50,67.50,62.50,61.88,61.88,71.30,68.13,65.63,71.25,65.83,67.50,71.25,58.75,63.75,62.50,66.25,66.25,70.00,66.42,71.25,76.25,78.75,83.75,72.50,61.25,67.50,55.86,61.79,49.29,49.23,56.83,65.35
....Agusan del Norte,"MONGGO, GREEN, 1 KG",77.95,76.30,75.46,82.93,80.78,78.29,72.57,74.64,72.97,70.49,70.49,71.32,75.35,66.35,72.15,73.81,74.64,73.56,72.15,73.81,67.17,68.83,71.32,77.12,75.88,72.23,86.25,91.23,82.93,82.93,81.27,79.61,84.59,79.61,79.61,79.61,79.61,80.44,82.31,89.56,92.88,87.08,91.23,91.23,83.34,83.34,80.86,79.61,82.10,82.93,81.27,85.45,82.93,82.93,82.93,82.93,80.44,82.93,81.27,86.25,83.26,87.40,91.23,86.25,84.23,85.63,86.25,88.75,85.00,86.25,81.88,81.25,81.88,82.50,79.38,80.63,82.25,83.47,95.00,94.38,81.88,94.38,92.00,92.25,77.25,82.25,79.75,82.25,79.75,79.75,85.91,79.75,79.50,79.75,79.75,79.50,79.75,87.25,87.25,87.25,83.50,87.25,87.25,83.15,87.25,84.75,84.75,83.00,84.75,102.25,97.25,96.63,94.75,92.25,92.25,94.38,91.19,92.25,96.88,101.25,102.50,102.50,95.00,93.75,92.50,100.00,99.81,97.28,92.13,97.15
....Agusan del Norte,"STRING BEANS, 1 KG",19.42,22.17,23.17,21.84,24.93,24.93,21.62,22.74,21.74,23.83,25.49,26.04,23.16,25.38,27.58,24.27,23.17,20.95,18.76,16.98,17.44,17.44,19.20,20.86,24.28,21.36,22.52,50.98,26.48,26.04,26.48,27.26,33.11,20.86,21.52,18.21,17.66,24.28,26.28,27.59,41.94,41.05,31.45,25.38,23.88,19.37,18.37,19.68,15.01,18.79,18.89,25.12,19.41,20.98,24.13,24.13,25.63,24.38,23.02,27.84,26.06,26.66,23.69,23.10,24.09,23.69,19.18,21.56,31.40,27.25,26.07,28.13,27.50,28.75,32.50,34.38,35.00,27.95,35.63,35.00,33.69,34.88,35.88,32.75,42.50,38.13,57.50,56.88,58.13,56.88,43.15,55.00,63.75,63.13,65.00,59.38,57.50,53.75,62.50,60.00,53.13,56.25,58.13,58.96,54.38,56.88,51.88,45.00,54.17,46.25,32.50,42.50,51.25,57.92,57.50,53.75,50.33,66.25,90.00,80.00,80.00,60.00,55.00,51.25,49.04,62.29,54.98,57.28,62.02,64.01
....Agusan del Sur,"RAW PEANUT, SHELLED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Agusan del Sur,"RAW PEANUT, UNSHELLED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Agusan del Sur,"BAGUIO BEANS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Agusan del Sur,"MONGGO, GREEN, 1 KG",78.00,77.61,76.03,76.03,76.03,76.03,76.03,76.03,76.03,76.03,76.03,67.44,75.61,72.48,72.68,72.68,72.68,72.68,72.68,71.10,69.72,70.51,70.51,76.44,78.22,72.70,79.21,78.02,78.81,79.01,79.01,81.78,80.99,80.99,76.45,82.14,82.14,86.33,80.41,82.14,82.14,85.74,88.51,89.10,89.89,84.56,86.73,86.73,86.14,89.30,86.93,86.49,85.94,86.93,86.93,84.95,84.95,82.97,83.96,83.96,82.97,80.99,80.99,82.97,84.04,79.02,85.93,83.21,82.96,84.94,80.99,84.94,83.95,83.95,81.97,82.96,84.94,83.31,84.94,83.95,82.96,82.96,82.96,82.96,83.95,82.96,82.96,82.96,82.96,82.96,83.29,83.13,83.13,83.13,83.13,83.53,82.30,83.13,83.13,83.13,83.13,84.38,84.38,83.30,82.50,84.38,83.75,84.17,83.13,83.13,81.88,82.50,82.50,82.50,82.50,85.00,83.16,85.00,83.75,88.75,92.50,90.00,92.50,90.00,87.50,86.25,86.25,87.50,86.25,88.02
....Agusan del Sur,"STRING BEANS, 1 KG",34.89,36.64,34.89,34.89,34.89,34.89,34.89,34.89,34.89,34.89,34.89,34.89,35.04,34.89,34.89,34.89,34.89,34.89,33.08,39.54,34.90,34.90,33.96,36.30,34.90,35.17,30.02,44.44,38.40,36.65,33.65,33.65,30.02,30.71,28.57,28.57,28.57,28.57,32.65,34.29,42.86,44.29,37.86,37.14,36.43,37.14,38.57,38.57,30.00,30.00,30.00,36.43,30.00,30.00,32.50,30.00,37.50,37.50,37.50,37.50,35.63,37.50,37.50,40.00,35.26,45.00,45.00,62.50,53.75,56.25,52.50,43.75,38.75,38.75,37.50,42.50,42.50,46.56,45.63,60.00,56.25,56.25,53.75,41.25,40.00,42.50,46.25,46.25,50.63,48.13,48.91,41.88,60.00,57.50,62.50,53.75,42.50,47.50,47.50,51.25,47.50,55.00,50.00,51.41,49.38,53.75,53.75,45.00,41.88,38.13,43.75,36.88,41.88,49.38,45.00,53.13,45.99,60.00,86.25,75.00,68.75,60.00,60.00,50.00,50.00,45.88,44.70,39.41,41.17,56.76
....Surigao del Norte,"RAW PEANUT, SHELLED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Norte,"RAW PEANUT, UNSHELLED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Norte,"BAGUIO BEANS, 1 KG",51.19,51.19,51.19,51.64,46.64,44.76,45.01,46.01,49.39,46.26,46.26,47.51,48.09,52.51,56.26,56.26,53.76,52.51,53.76,51.88,51.25,53.75,51.25,55.00,56.88,53.76,59.38,62.51,61.26,58.76,56.88,60.01,80.64,61.26,68.76,81.26,82.51,71.88,67.09,77.51,75.63,62.50,61.25,71.25,81.25,86.25,76.88,69.38,61.25,78.75,67.50,72.45,69.38,65.00,67.50,70.38,83.63,85.00,66.25,63.75,68.75,67.50,66.25,65.00,69.87,62.50,71.25,70.00,68.75,68.75,70.00,71.25,70.00,71.25,72.50,75.00,80.00,70.94,85.00,85.00,71.25,71.25,81.25,75.00,77.50,72.50,75.00,82.50,75.00,76.25,77.29,82.50,82.50,83.75,86.25,96.25,172.50,98.75,96.25,95.00,83.75,83.75,77.50,94.90,70.00,74.38,90.00,90.00,95.00,88.75,72.50,70.00,77.50,65.00,82.50,82.50,79.84,92.50,90.00,90.00,80.00,81.25,75.00,87.50,83.75,90.00,140.00,85.00,91.25,90.52
....Surigao del Norte,"MONGGO, GREEN, 1 KG",67.81,67.01,66.20,65.40,68.63,69.84,69.84,69.84,69.84,69.84,69.84,69.84,68.66,64.60,64.60,64.60,64.60,64.60,64.60,62.98,62.98,62.98,62.98,62.98,62.98,63.79,62.98,64.60,61.36,61.36,61.36,64.60,64.60,64.60,75.90,77.52,77.52,77.52,67.83,77.52,77.52,89.80,89.80,89.80,87.21,95.28,93.67,92.05,90.60,86.24,90.76,88.35,90.28,87.21,87.21,88.42,89.47,91.65,89.63,88.74,87.21,87.21,88.01,77.52,87.71,81.56,79.14,81.56,79.94,83.17,81.56,79.94,80.35,79.14,82.37,82.37,80.75,80.99,87.21,87.21,86.00,85.59,89.63,88.83,90.44,90.44,91.25,91.25,87.21,90.44,88.79,90.44,90.44,90.04,91.25,95.28,88.01,91.25,91.25,88.75,91.25,83.75,87.50,89.93,90.63,91.25,88.75,93.33,95.00,95.00,93.75,87.50,85.00,90.00,90.00,90.00,90.85,90.00,92.50,93.13,96.88,103.75,107.50,107.50,97.50,105.00,102.50,107.50,107.50,100.94
....Surigao del Norte,"STRING BEANS, 1 KG",47.98,47.98,51.43,51.43,51.43,51.43,51.43,51.43,51.43,51.43,51.43,51.43,50.86,51.43,51.43,51.43,51.43,51.43,51.43,51.43,51.43,51.43,51.43,51.43,51.43,51.43,51.43,51.43,51.43,51.43,51.43,51.43,51.43,51.43,47.50,46.25,47.50,34.75,48.95,34.75,44.75,46.00,50.38,52.14,52.25,56.00,62.50,56.25,48.75,50.00,46.25,50.00,48.75,52.50,50.00,52.50,52.50,51.25,50.00,49.38,48.75,55.00,56.25,55.00,51.82,56.25,67.50,72.50,76.25,75.00,75.00,75.00,61.25,60.00,57.50,62.50,68.75,67.29,75.00,73.75,78.75,82.50,86.25,76.25,72.50,67.50,72.50,70.00,73.75,71.25,75.00,70.25,73.75,79.19,86.25,77.50,63.75,70.00,71.25,71.25,71.25,73.75,73.75,73.50,70.00,73.75,76.25,71.67,73.33,70.00,53.75,50.00,47.50,55.00,63.75,61.88,63.91,84.38,100.00,90.00,82.50,79.38,70.00,67.50,74.38,71.25,71.25,71.88,72.50,77.92
....Surigao del Sur,"RAW PEANUT, SHELLED, 1 KG",107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,107.50,105.00,102.50,100.00,100.00,105.63,103.13,103.13,104.38,101.88,105.63,104.38,103.06,104.94,104.94,105.56,105.56,105.56,104.35,109.31,109.50,109.50,109.50,109.50,109.50,109.50,109.50,109.50,112.03,110.78,114.89,110.25,114.53,113.28,109.91,109.88,124.88,121.13,119.88,119.88,109.50,121.13,114.50,112.38,115.91,114.00,112.06,114.25,114.25,113.94,117.06,119.94,120.56,122.47,121.84,121.31,120.63,117.69,101.25,101.25,100.00,101.25,101.25,101.25,112.50,121.25,125.00,122.50,122.50,122.50,111.04,118.75,118.75,118.75,118.33,116.25,111.25,125.00,129.38,129.38,126.88,126.88,125.63,122.10,121.88,121.25,120.00,119.38,116.88,115.63,121.88,123.31,123.31,123.31,123.31,123.73,121.16
....Surigao del Sur,"RAW PEANUT, UNSHELLED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Sur,"BAGUIO BEANS, 1 KG",46.09,46.09,43.95,66.29,42.50,39.97,38.17,38.90,38.90,39.62,43.22,41.77,43.79,42.50,43.23,46.83,43.23,41.78,38.18,35.31,35.31,37.11,40.36,42.50,51.15,41.46,49.73,56.20,51.87,53.02,53.33,48.28,49.01,51.88,51.88,52.50,50.00,52.50,51.68,58.75,57.50,58.75,58.13,59.17,66.88,62.14,61.38,61.38,62.13,62.13,62.75,60.92,63.38,68.88,65.88,66.38,65.63,68.13,66.25,66.88,63.75,63.75,67.50,70.63,66.42,71.25,82.50,87.50,82.50,77.50,76.25,75.00,82.50,76.25,83.75,83.75,86.25,80.42,86.88,80.00,68.75,70.00,68.75,68.75,64.38,65.63,70.63,67.50,70.00,76.25,71.46,81.25,87.50,77.50,81.25,78.75,76.25,71.88,73.75,70.00,73.75,76.25,75.00,76.93,73.75,73.75,75.00,77.50,73.75,80.00,75.00,71.25,72.50,75.00,75.00,72.50,74.58,98.75,97.50,96.88,81.88,75.00,73.75,75.00,70.00,65.00,75.00,75.00,80.00,80.31
....Surigao del Sur,"MONGGO, GREEN, 1 KG",70.26,64.48,66.14,67.79,71.10,69.44,69.44,69.44,69.44,69.44,69.44,69.44,68.82,62.82,62.82,62.82,62.82,62.82,62.82,66.13,66.13,66.13,66.13,70.26,71.92,65.30,71.92,71.92,71.92,71.92,71.92,72.42,72.75,72.75,73.58,73.58,73.58,73.58,72.65,79.36,79.36,81.84,81.84,80.18,77.70,78.53,77.70,76.05,79.35,81.01,81.01,79.49,79.35,78.53,77.70,81.01,79.35,79.35,79.35,79.35,79.35,79.35,81.21,82.86,79.73,85.56,79.35,81.01,82.66,83.49,80.18,79.36,79.36,79.36,79.36,79.36,78.54,80.63,81.84,85.14,80.18,80.18,80.18,81.01,83.49,81.83,81.83,81.83,81.83,81.83,81.76,81.83,81.83,81.01,77.70,77.70,77.70,76.88,76.88,83.75,83.75,82.50,80.63,80.18,80.63,82.50,81.25,75.00,83.75,86.25,86.25,82.50,82.50,82.50,83.75,83.75,82.55,83.75,85.00,85.00,85.63,87.50,88.75,90.00,90.00,92.50,90.00,91.88,93.75,88.65
....Surigao del Sur,"STRING BEANS, 1 KG",10.01,10.01,10.01,10.01,10.01,10.01,10.01,9.38,10.01,10.01,10.01,10.01,9.96,10.01,10.01,9.38,10.00,11.00,10.50,10.50,10.00,10.00,10.00,10.00,10.00,10.12,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.25,9.25,9.25,9.81,10.69,10.94,10.94,10.63,10.63,10.00,9.38,10.00,10.00,10.63,10.63,10.63,10.43,10.63,11.25,10.63,11.25,11.25,11.88,11.88,11.88,11.88,11.88,11.88,11.88,11.51,11.88,11.88,11.88,11.88,11.88,11.88,11.88,11.88,11.88,11.88,11.25,11.88,11.83,11.88,12.50,12.50,11.88,11.25,11.25,16.25,23.25,36.88,36.88,42.50,48.13,22.93,47.50,62.50,60.00,66.25,55.63,49.38,43.13,53.75,45.63,44.38,52.50,50.63,52.61,55.00,56.25,62.50,63.33,57.50,48.75,42.50,43.75,48.13,51.25,55.00,58.75,53.56,75.00,81.25,72.50,73.75,66.25,61.88,61.88,52.69,54.53,52.08,56.98,64.33,64.43
....Dinagat Island,"RAW PEANUT, SHELLED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Dinagat Island,"RAW PEANUT, UNSHELLED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Dinagat Island,"BAGUIO BEANS, 1 KG",71.50,71.50,71.79,72.23,72.23,74.13,74.42,74.13,74.13,74.13,74.13,74.13,73.20,74.13,74.80,74.80,74.80,74.80,74.80,74.80,74.80,75.39,75.39,75.39,75.62,74.96,75.62,75.03,75.03,75.03,75.03,74.73,74.44,75.04,76.30,76.30,76.30,76.30,75.43,76.30,76.30,76.32,76.32,76.40,76.40,76.41,76.41,77.28,77.71,77.71,78.83,76.87,78.83,78.94,78.94,79.67,79.67,77.42,77.42,77.42,77.43,77.56,76.84,76.84,78.08,76.84,77.61,76.25,74.89,74.89,76.25,83.75,74.38,75.00,82.50,82.50,87.50,78.53,87.50,86.25,73.75,78.13,76.25,78.75,78.75,81.25,78.75,78.75,83.75,78.75,80.05,78.75,76.25,82.50,85.00,95.00,93.75,81.25,81.25,88.75,91.25,83.75,85.00,85.21,86.25,81.25,92.50,97.50,98.13,98.13,82.50,83.75,88.75,95.00,96.25,98.75,91.56,97.50,92.50,90.00,91.25,86.25,86.25,86.25,90.64,95.04,95.04,103.84,93.28,92.32
....Dinagat Island,"MONGGO, GREEN, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
