Region/Province,Commodity,2012 January,2012 February,2012 March,2012 April,2012 May,2012 June,2012 July,2012 August,2012 September,2012 October,2012 November,2012 December,2012 Annual,2013 January,2013 February,2013 March,2013 April,2013 May,2013 June,2013 July,2013 August,2013 September,2013 October,2013 November,2013 December,2013 Annual,2014 January,2014 February,2014 March,2014 April,2014 May,2014 June,2014 July,2014 August,2014 September,2014 October,2014 November,2014 December,2014 Annual,2015 January,2015 February,2015 March,2015 April,2015 May,2015 June,2015 July,2015 August,2015 September,2015 October,2015 November,2015 December,2015 Annual,2016 January,2016 February,2016 March,2016 April,2016 May,2016 June,2016 July,2016 August,2016 September,2016 October,2016 November,2016 December,2016 Annual,2017 January,2017 February,2017 March,2017 April,2017 May,2017 June,2017 July,2017 August,2017 September,2017 October,2017 November,2017 December,2017 Annual,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual
....Surigao del Norte,"GINGER, 1 KG",61.86,61.86,61.04,59.38,58.13,58.13,58.13,58.13,56.88,56.88,56.88,57.50,58.73,59.38,61.88,61.88,60.63,59.38,65.63,71.88,74.38,74.38,74.38,74.38,74.38,67.71,75.63,76.88,76.88,75.63,76.88,86.88,146.26,124.38,139.38,108.75,108.75,118.75,101.25,118.75,118.75,116.25,140.00,152.50,212.50,212.50,212.50,212.50,155.00,127.50,110.00,157.40,106.25,101.25,91.25,97.00,107.50,128.75,107.50,102.50,103.75,103.75,103.75,101.25,104.54,101.25,95.00,93.75,85.00,81.25,83.75,85.00,87.50,87.50,87.13,86.25,82.50,87.99,87.50,81.25,75.00,78.75,77.50,77.50,82.50,81.88,103.13,100.65,95.65,94.30,86.30,87.50,93.75,100.00,127.13,158.75,167.50,137.50,151.25,146.25,147.50,147.50,136.25,133.41,136.25,137.50,152.50,228.33,206.67,197.50,165.00,171.25,155.00,145.00,146.25,122.50,163.65,135.00,121.25,118.75,108.75,107.50,115.00,132.50,131.23,126.13,129.95,129.95,128.68,123.72
....Surigao del Norte,"GARLIC, IMPORTED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Sur,"GARLIC, NATIVE, 1 KG",173.62,173.62,173.62,151.90,151.90,149.58,151.90,151.90,144.66,144.66,144.66,139.75,154.31,144.66,135.11,135.11,135.11,125.27,127.87,130.19,130.19,135.10,137.41,139.71,139.71,134.62,142.31,159.08,146.94,151.85,178.45,318.13,371.07,310.91,301.85,279.21,279.21,268.65,242.31,230.92,227.90,211.30,206.77,175.08,169.04,147.90,152.64,152.64,157.38,157.38,159.59,179.05,159.59,166.70,167.50,170.00,175.00,177.50,177.50,180.00,176.25,171.25,176.25,176.25,172.82,183.75,190.00,195.00,195.00,195.00,192.50,192.50,160.00,173.75,155.00,155.00,155.00,178.54,152.50,129.63,151.25,141.25,140.00,140.00,135.00,131.25,135.00,135.00,133.75,132.50,138.09,137.50,145.00,137.50,145.00,143.75,151.25,145.00,150.00,150.00,137.50,131.25,131.25,142.08,131.25,198.75,193.75,181.67,186.25,163.75,147.50,137.50,145.00,148.75,122.50,128.75,157.12,131.25,138.75,131.25,123.75,125.63,116.25,118.75,121.25,125.00,127.50,126.25,131.25,126.41
....Surigao del Sur,"ONION RED CREOLE (BERMUDA RED), 1 KG",91.43,86.49,88.14,88.13,89.38,92.51,86.88,86.25,90.00,91.88,90.63,87.50,89.10,93.75,91.25,87.50,82.50,77.50,85.00,80.00,81.25,85.63,86.25,86.25,115.00,87.66,115.00,127.50,113.75,93.75,91.25,87.50,88.75,86.25,85.00,88.75,87.50,88.75,96.15,95.00,91.25,85.00,87.50,80.00,83.75,90.00,90.00,87.88,95.00,98.75,107.50,90.97,118.75,117.50,108.75,92.50,96.25,105.88,107.00,136.25,128.13,128.75,123.75,116.25,114.98,106.25,106.25,112.50,100.00,93.75,88.75,89.38,93.75,92.50,100.00,101.25,108.75,99.43,138.75,122.50,110.00,106.25,109.38,110.00,112.50,115.00,121.88,118.75,105.00,117.50,115.63,118.75,115.00,100.00,93.75,82.50,85.00,86.25,88.75,85.00,84.38,117.50,185.00,103.49,222.50,183.75,130.00,143.33,143.75,141.25,137.50,133.75,157.50,168.75,181.25,166.25,159.13,153.75,131.25,163.75,131.25,123.13,117.50,136.25,131.25,138.75,135.00,170.00,186.25,143.18
....Surigao del Sur,"ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Sur,"GINGER, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Sur,"GARLIC, IMPORTED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Dinagat Island,"GARLIC, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Dinagat Island,"ONION RED CREOLE (BERMUDA RED), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Dinagat Island,"ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Dinagat Island,"GINGER, 1 KG",96.56,96.56,96.56,96.56,96.56,92.16,86.66,82.83,79.44,79.01,79.01,79.01,88.41,79.01,79.01,76.35,75.03,78.55,78.55,78.12,77.47,78.12,78.12,77.91,77.80,77.84,78.12,78.45,78.38,78.38,78.38,78.80,79.67,79.23,79.23,80.12,80.12,80.31,79.10,80.31,80.31,81.88,81.88,83.14,84.41,84.41,84.41,84.41,75.38,77.03,77.90,81.29,86.65,87.76,87.89,88.04,89.23,89.52,89.55,89.56,89.57,89.57,89.57,88.71,88.80,88.56,88.45,87.37,86.27,82.46,85.00,86.25,84.38,85.63,88.75,88.75,85.00,86.41,85.00,81.25,83.75,81.25,86.25,91.25,88.75,82.50,94.38,95.00,91.25,103.75,88.70,115.00,102.50,97.50,128.75,178.75,163.75,161.25,157.50,148.13,142.50,133.75,137.50,138.91,138.75,137.50,146.25,203.33,166.25,167.50,166.25,181.88,156.25,168.75,155.00,146.25,161.16,140.00,127.50,131.25,125.00,122.50,121.25,127.50,130.95,139.56,129.22,151.62,112.85,129.93
....Dinagat Island,"GARLIC, IMPORTED, 1 KG",104.79,104.79,104.79,101.84,101.84,111.31,111.31,111.31,111.31,120.78,120.78,123.14,110.67,127.88,134.99,139.73,142.09,137.36,132.62,130.25,123.14,123.14,123.14,125.51,125.51,130.45,132.62,132.62,130.25,127.88,126.68,126.68,134.98,166.05,168.57,123.28,110.70,123.28,133.63,135.86,130.83,106.93,106.93,98.12,103.15,103.15,108.18,114.47,115.73,113.21,120.76,113.11,113.21,134.18,144.24,162.27,169.82,188.69,189.95,194.98,194.98,194.98,194.98,188.69,172.58,191.21,193.73,193.73,193.73,196.25,196.25,197.50,176.25,157.50,142.50,142.50,148.75,177.49,148.75,156.25,141.25,136.25,118.13,125.63,125.63,105.63,118.13,136.88,128.13,120.63,130.11,120.63,112.50,107.50,117.50,121.25,142.50,153.75,148.75,158.75,160.00,147.50,150.00,136.72,156.25,190.00,188.75,196.67,181.25,182.50,161.25,150.00,153.75,157.50,146.25,148.75,167.74,155.00,133.75,141.25,136.25,137.50,132.50,132.50,135.89,132.50,135.89,151.18,139.30,138.63
..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"GARLIC, NATIVE, 1 KG",127.46,119.62,125.72,119.28,107.20,113.90,117.66,131.63,120.89,123.57,124.93,116.87,120.73,114.18,119.56,122.24,131.63,118.20,123.57,132.99,132.99,134.60,138.36,142.38,149.64,130.03,184.57,198.00,187.25,169.78,140.23,132.17,134.86,124.93,153.13,147.75,145.07,138.36,154.68,137.01,131.63,119.56,127.61,131.63,126.26,141.05,137.01,120.89,119.56,119.56,137.01,129.07,150.44,158.50,173.54,188.05,181.88,188.86,199.07,177.30,167.09,179.09,184.67,177.04,177.13,188.86,187.79,171.13,152.87,132.17,133.78,134.86,137.54,171.67,191.27,162.26,153.13,159.78,130.63,130.63,115.63,130.63,130.63,130.63,129.38,129.38,133.13,101.88,99.38,99.38,121.78,99.38,96.25,96.25,95.00,93.75,93.75,93.75,93.75,93.75,93.75,99.38,101.88,95.89,103.13,104.38,102.00,108.13,118.75,118.75,115.00,117.50,117.50,115.00,117.50,121.25,113.24,120.63,120.00,120.00,120.00,120.00,120.00,116.88,117.76,116.88,116.88,116.88,116.88,118.57
..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"ONION RED CREOLE (BERMUDA RED), 1 KG",113.92,116.30,116.05,115.74,107.25,105.60,104.48,101.99,106.94,107.61,103.39,104.64,108.66,104.82,105.35,105.65,103.17,103.83,103.97,102.25,101.80,101.37,101.70,101.27,99.95,102.93,104.53,103.81,104.06,103.08,101.93,96.70,99.36,98.36,101.82,100.82,100.29,102.83,101.47,101.15,98.81,95.44,95.59,98.29,109.48,106.34,104.24,112.72,107.06,106.30,104.62,103.34,108.81,108.42,108.28,110.57,118.96,121.61,120.94,124.28,123.29,114.22,108.80,103.62,114.32,101.59,103.16,102.61,102.21,99.19,96.31,98.07,96.96,98.03,96.72,95.74,98.25,99.07,117.70,126.87,118.05,108.93,108.96,111.44,125.28,115.40,118.43,111.53,113.31,113.31,115.77,104.53,103.13,102.50,101.97,98.10,99.69,94.16,93.22,92.03,93.22,94.10,99.81,98.04,136.13,120.82,125.32,120.89,118.75,122.88,127.66,130.32,131.58,139.75,144.35,155.94,131.20,149.10,145.16,143.13,145.38,143.07,142.80,139.44,140.24,140.24,139.74,141.04,142.46,142.65
..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"GINGER, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"GARLIC, IMPORTED, 1 KG",91.16,91.12,90.78,90.73,77.84,77.82,80.10,78.10,83.82,78.52,77.23,75.05,82.69,75.21,75.84,76.12,74.19,74.36,74.64,74.74,75.02,75.31,75.41,75.70,75.95,75.21,76.06,78.55,78.81,79.28,80.60,87.27,90.41,89.99,85.13,84.63,85.01,84.62,83.36,84.25,85.11,84.82,84.83,84.74,78.94,78.16,78.11,82.63,88.49,86.39,87.41,83.66,88.08,86.76,87.17,87.19,87.10,88.48,90.31,91.14,91.13,91.04,91.05,91.12,89.21,92.75,93.54,95.58,96.59,97.75,98.85,95.39,95.66,96.73,98.12,116.07,117.16,99.52,124.16,124.90,151.79,119.82,123.83,124.38,138.22,127.62,147.83,137.18,134.75,135.75,132.52,129.64,128.15,129.58,132.58,135.84,137.78,137.49,135.40,138.40,138.40,138.40,152.24,136.16,144.74,144.59,139.63,145.61,148.64,151.93,150.57,157.96,162.75,163.24,163.53,161.85,152.92,159.57,154.58,153.57,151.42,152.38,151.63,150.92,152.57,146.61,146.39,145.61,145.61,150.91
....Basilan,"GARLIC, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Basilan,"ONION RED CREOLE (BERMUDA RED), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Basilan,"ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Basilan,"GINGER, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Basilan,"GARLIC, IMPORTED, 1 KG",138.35,138.35,138.35,138.35,82.26,82.26,90.99,89.74,112.17,90.98,90.98,82.26,106.25,82.26,82.26,82.26,82.26,82.26,82.26,82.26,82.26,82.26,82.26,82.26,82.26,82.26,82.26,82.26,82.26,82.26,82.26,82.26,82.26,82.26,82.26,82.26,82.26,82.26,82.26,82.26,87.00,92.24,92.24,92.24,92.24,92.24,92.24,104.71,104.71,107.70,112.19,96.00,114.68,109.20,111.69,111.69,111.69,111.69,114.24,117.50,117.67,112.05,112.05,112.05,113.02,118.50,121.88,128.90,132.90,136.70,140.60,140.60,140.60,140.85,144.87,149.01,153.26,137.39,149.52,149.52,149.52,149.52,149.52,151.73,151.73,126.32,163.30,163.30,169.97,169.97,153.66,169.53,168.91,169.53,169.53,169.53,169.53,166.62,151.25,151.25,151.25,151.25,205.00,166.10,178.13,178.13,171.25,181.25,181.25,181.25,167.50,167.50,172.50,174.38,173.13,165.00,174.27,165.00,146.25,146.25,146.25,148.75,148.75,148.75,148.75,148.75,148.75,148.75,148.75,149.48
....Lanao del Sur,"GARLIC, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Lanao del Sur,"ONION RED CREOLE (BERMUDA RED), 1 KG",147.14,147.14,147.14,149.81,149.81,150.11,150.11,147.12,147.42,150.09,147.61,147.61,148.43,148.06,150.70,151.45,149.20,146.99,144.81,144.81,142.67,140.57,140.57,138.49,136.44,144.56,136.70,142.85,142.17,142.99,142.99,142.99,146.12,146.12,145.76,145.76,146.93,147.96,144.11,148.99,147.50,136.03,136.03,127.83,136.03,146.14,146.14,150.78,148.32,148.32,148.32,143.37,153.02,153.02,153.02,153.24,144.01,143.65,144.03,144.22,144.22,144.60,144.60,144.60,147.19,135.90,135.90,135.26,127.11,125.23,125.23,132.34,132.75,133.09,135.49,125.00,133.85,131.43,147.50,147.50,141.29,99.15,92.96,102.87,154.50,115.63,115.00,104.13,111.25,111.25,120.25,105.00,101.88,99.38,97.88,101.88,100.13,87.50,83.88,83.88,83.88,83.88,90.50,93.31,140.13,141.38,131.88,126.67,121.88,113.13,114.38,114.38,121.06,130.88,137.38,183.75,131.41,153.25,138.75,130.00,127.75,119.13,119.31,111.69,114.91,114.91,114.91,118.12,122.94,123.81
....Lanao del Sur,"ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Lanao del Sur,"GINGER, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Lanao del Sur,"GARLIC, IMPORTED, 1 KG",98.84,98.84,98.84,98.84,103.78,103.78,103.78,103.78,103.99,103.99,102.07,102.07,101.88,102.37,104.20,104.72,105.26,105.80,106.35,106.35,106.90,107.46,107.46,108.02,108.58,106.12,108.80,113.69,114.27,114.93,120.68,126.43,132.75,131.09,124.54,122.67,122.67,121.94,121.21,121.21,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.10,120.00,120.00,120.00,120.00,120.00,125.00,130.00,130.00,130.00,135.20,135.20,135.20,126.72,135.20,135.20,135.89,135.89,136.59,136.59,106.00,106.00,110.24,111.00,112.00,112.00,122.72,144.64,144.64,272.50,144.64,144.64,144.64,200.00,182.00,222.86,178.25,158.88,158.88,174.71,138.75,129.38,128.50,128.50,137.50,141.25,139.00,139.00,139.00,139.00,139.00,140.63,136.63,137.50,136.88,138.75,149.17,145.63,148.13,140.00,141.25,140.38,140.13,140.75,142.50,141.76,136.25,136.88,132.50,123.88,125.25,125.56,122.75,126.05,122.09,123.54,124.07,124.07,126.91
....Maguindanao,"GARLIC, NATIVE, 1 KG",127.46,119.62,125.72,119.28,107.20,113.90,117.66,131.63,120.89,123.57,124.93,116.87,120.73,114.18,119.56,122.24,131.63,118.20,123.57,132.99,132.99,134.60,138.36,142.38,149.64,130.03,184.57,198.00,187.25,169.78,140.23,132.17,134.86,124.93,153.13,147.75,145.07,138.36,154.68,137.01,131.63,119.56,127.61,131.63,126.26,141.05,137.01,120.89,119.56,119.56,137.01,129.07,150.44,158.50,173.54,188.05,181.88,188.86,199.07,177.30,167.09,179.09,184.67,177.04,177.13,188.86,187.79,171.13,152.87,132.17,133.78,134.86,137.54,171.67,191.27,162.26,153.13,159.78,130.63,130.63,115.63,130.63,130.63,130.63,129.38,129.38,133.13,101.88,99.38,99.38,121.78,99.38,96.25,96.25,95.00,93.75,93.75,93.75,93.75,93.75,93.75,99.38,101.88,95.89,103.13,104.38,102.00,108.13,118.75,118.75,115.00,117.50,117.50,115.00,117.50,121.25,113.24,120.63,120.00,120.00,120.00,120.00,120.00,116.88,117.76,116.88,116.88,116.88,116.88,118.57
....Maguindanao,"ONION RED CREOLE (BERMUDA RED), 1 KG",84.43,84.43,84.43,81.14,70.52,71.48,72.45,72.45,77.28,77.28,77.28,77.28,77.54,77.28,76.31,76.31,73.92,78.75,81.14,73.92,73.92,73.92,74.88,74.88,71.48,75.56,89.37,76.31,67.62,63.76,65.22,67.62,77.28,78.75,94.20,89.37,84.54,94.20,79.02,86.94,84.54,82.11,82.11,99.03,130.41,120.75,111.09,139.10,118.35,106.26,99.03,104.98,111.09,108.19,106.26,114.61,156.99,180.64,177.28,191.77,186.44,148.30,126.08,116.89,143.71,116.42,122.22,120.29,126.55,117.39,105.80,102.40,97.57,102.40,96.60,102.90,100.00,109.21,108.13,108.13,102.50,108.13,108.13,108.13,111.88,114.38,113.75,96.25,96.25,96.25,105.99,98.75,96.25,96.25,97.50,98.00,98.00,98.00,98.00,98.00,98.00,101.25,102.50,98.38,108.75,108.75,107.50,113.75,121.88,122.13,116.88,120.63,118.75,121.25,124.38,125.63,117.52,125.63,125.00,125.00,125.63,125.00,125.00,119.17,119.17,119.17,119.17,119.17,119.17,122.19
....Maguindanao,"ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Maguindanao,"GINGER, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Maguindanao,"GARLIC, IMPORTED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Sulu,"GARLIC, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
