Region/Province,Commodity,2012 January,2012 February,2012 March,2012 April,2012 May,2012 June,2012 July,2012 August,2012 September,2012 October,2012 November,2012 December,2012 Annual,2013 January,2013 February,2013 March,2013 April,2013 May,2013 June,2013 July,2013 August,2013 September,2013 October,2013 November,2013 December,2013 Annual,2014 January,2014 February,2014 March,2014 April,2014 May,2014 June,2014 July,2014 August,2014 September,2014 October,2014 November,2014 December,2014 Annual,2015 January,2015 February,2015 March,2015 April,2015 May,2015 June,2015 July,2015 August,2015 September,2015 October,2015 November,2015 December,2015 Annual,2016 January,2016 February,2016 March,2016 April,2016 May,2016 June,2016 July,2016 August,2016 September,2016 October,2016 November,2016 December,2016 Annual,2017 January,2017 February,2017 March,2017 April,2017 May,2017 June,2017 July,2017 August,2017 September,2017 October,2017 November,2017 December,2017 Annual,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual
..REGION XIII (CARAGA),"FRESH, BEEF, MEAT WITH BONES, 1 KG",190.57,191.82,191.82,191.59,196.84,197.99,199.13,199.13,199.13,198.61,198.30,198.30,196.10,197.87,197.87,197.87,198.28,201.20,200.73,200.73,200.73,200.73,201.98,201.77,201.36,200.09,201.56,203.64,204.06,203.23,206.56,206.56,201.46,206.15,206.56,206.56,206.56,206.56,204.96,206.09,208.44,208.44,209.06,209.06,208.44,208.44,210.31,212.81,215.00,214.06,216.10,210.52,217.19,215.31,213.75,214.69,214.69,215.94,219.38,215.94,215.94,217.50,218.13,217.19,216.30,218.13,218.75,218.13,219.38,220.63,220.63,220.94,221.25,221.56,221.25,222.19,221.25,220.34,226.88,232.50,231.56,234.06,234.06,237.50,241.25,247.50,239.38,239.06,238.75,241.56,237.01,243.75,248.13,248.75,250.63,250.31,249.82,250.07,248.82,251.32,253.35,254.30,261.98,250.94,266.15,264.39,263.47,269.33,257.90,257.13,263.74,263.65,264.27,264.27,261.88,263.44,263.30,276.25,297.92,301.04,301.46,302.29,301.88,299.38,298.90,303.61,305.41,304.06,301.87,299.51
..REGION XIII (CARAGA),"FRESH, BEEF, PURE MEAT, 1 KG",251.84,251.84,251.84,253.25,253.85,253.83,254.30,254.30,254.55,253.62,254.88,254.63,253.56,252.06,252.56,252.56,254.07,257.10,256.05,254.49,252.48,252.98,252.98,252.23,251.54,253.43,252.04,252.04,255.75,257.26,256.64,256.64,255.38,263.81,264.44,264.44,264.44,264.44,258.94,272.00,272.56,272.56,266.31,266.31,266.31,266.31,267.56,267.56,274.75,270.38,270.38,269.42,271.50,271.63,271.63,272.50,271.88,276.30,274.35,277.86,280.14,283.48,284.31,284.89,276.71,284.87,285.89,285.36,287.32,288.04,287.64,287.48,288.08,289.33,292.19,296.43,300.09,289.39,308.23,317.46,317.64,319.15,325.72,328.84,328.53,329.69,328.80,329.69,337.50,339.73,325.92,343.44,345.00,345.00,346.25,347.19,346.43,345.40,346.03,346.52,347.77,339.75,339.03,344.82,345.82,341.62,344.96,351.83,347.94,348.17,346.83,349.06,353.75,355.63,353.86,359.48,349.91,380.52,392.71,392.08,394.58,392.40,406.04,393.23,392.99,393.43,379.96,393.85,393.23,392.09
..REGION XIII (CARAGA),"FRESH, PORK PATA (FORE/FRONT), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION XIII (CARAGA),"FRESH, PORK, MEAT WITH BONES, 1 KG",164.90,165.30,165.30,166.21,167.54,167.00,167.33,167.96,167.59,167.37,168.09,168.17,166.90,168.00,168.00,166.79,169.32,167.12,167.37,167.37,171.44,171.44,171.94,171.02,171.27,169.26,171.82,172.20,173.20,173.32,175.63,175.97,170.01,176.93,178.87,181.20,181.20,181.75,176.01,182.50,181.28,181.28,183.49,183.49,183.49,183.49,186.24,188.17,175.69,178.98,177.58,182.14,177.80,180.09,178.86,181.46,182.90,181.53,183.71,182.89,180.85,181.56,181.22,180.41,181.11,179.06,179.23,180.31,182.64,185.47,183.83,184.83,186.75,187.25,188.50,190.50,188.25,184.72,191.00,191.25,190.75,198.75,194.50,203.50,207.50,209.00,211.25,212.55,209.25,209.00,202.36,207.50,204.00,202.50,202.50,201.25,201.75,201.50,200.00,200.50,199.75,200.25,200.50,201.83,200.25,199.75,197.25,195.67,195.92,194.75,189.50,187.25,187.75,188.75,190.25,197.75,193.74,218.50,245.25,251.50,255.13,256.00,257.00,253.25,250.69,252.24,248.55,247.56,247.52,248.60
..REGION XIII (CARAGA),"FRESH, PORK, PURE MEAT, 1 KG",180.47,180.47,181.16,181.47,183.16,183.35,182.85,182.60,182.79,182.79,182.79,182.68,182.22,183.18,182.64,182.41,183.03,183.55,183.92,183.35,184.78,184.64,185.21,184.84,184.84,183.87,185.36,185.92,185.63,186.60,191.39,190.12,187.25,196.42,197.46,198.46,197.96,199.32,191.82,200.32,200.07,201.64,201.64,201.64,201.64,201.89,200.17,197.27,197.14,197.86,199.28,200.05,197.99,198.04,197.66,197.43,196.62,195.76,195.40,195.72,195.44,194.94,195.56,194.47,196.25,194.97,195.80,196.22,199.51,203.46,205.18,207.55,207.03,205.48,210.46,211.03,208.86,203.80,210.27,210.11,212.43,212.93,215.39,221.86,225.89,225.64,228.32,229.45,228.28,228.44,220.75,225.15,222.90,222.65,222.90,220.90,221.15,220.08,218.15,218.15,218.90,218.65,219.65,220.77,219.90,219.40,216.90,216.60,216.57,215.60,211.30,212.40,213.65,215.40,217.15,223.45,216.53,244.00,279.25,284.13,288.00,285.78,288.78,284.38,280.77,280.84,279.61,277.28,284.09,279.74
....Agusan del Norte,"FRESH, BEEF, MEAT WITH BONES, 1 KG",184.21,184.21,184.21,184.21,182.54,185.87,189.18,189.18,189.18,190.85,190.85,190.85,187.11,190.85,190.85,190.85,192.50,194.16,194.16,194.16,194.16,194.16,194.16,193.34,191.67,192.92,192.50,200.80,192.50,189.18,192.50,192.50,190.85,190.85,192.50,192.50,192.50,192.50,192.64,189.18,192.50,192.50,195.00,195.00,195.00,195.00,195.00,192.50,201.25,198.75,202.50,195.35,202.50,202.50,200.00,202.50,201.25,200.00,213.75,198.75,197.50,197.50,200.00,198.75,201.25,197.50,200.00,197.50,202.50,205.00,202.50,205.00,205.00,205.00,207.50,200.00,201.25,202.40,217.50,207.50,210.00,215.00,215.00,221.25,231.25,241.25,221.25,221.25,223.75,225.00,220.83,225.00,238.75,238.75,240.00,238.75,242.50,240.00,235.00,245.00,252.50,247.50,242.50,240.52,246.25,243.75,231.25,243.33,233.75,231.25,236.25,232.50,235.00,236.25,245.00,245.00,238.30,242.50,266.25,278.75,281.25,286.25,268.75,268.75,266.84,275.67,284.55,277.25,274.82,272.64
....Agusan del Norte,"FRESH, BEEF, PURE MEAT, 1 KG",276.99,276.99,276.99,277.99,272.97,271.97,271.97,271.97,272.97,272.97,277.99,276.99,274.90,264.95,266.95,266.95,272.97,276.99,279.00,279.00,270.97,272.97,272.97,269.96,270.97,272.05,272.97,272.97,272.97,279.00,279.00,279.00,279.00,279.00,279.00,279.00,279.00,279.00,277.49,283.01,279.00,279.00,279.00,279.00,279.00,279.00,279.00,279.00,279.00,279.00,279.00,279.33,281.00,279.00,279.00,280.00,280.00,280.00,270.97,280.00,279.29,276.43,277.86,276.43,278.33,275.71,278.57,276.43,284.29,287.14,284.29,284.29,288.57,288.57,280.00,295.71,302.86,285.54,311.43,288.57,294.29,302.86,302.86,302.86,302.86,310.00,311.43,310.00,310.00,311.43,304.88,312.50,326.25,326.25,326.25,330.00,331.25,330.00,332.50,328.75,332.50,323.75,323.75,326.98,327.50,317.50,317.50,333.33,331.25,328.75,326.25,327.50,328.75,325.00,331.25,338.75,327.78,333.75,347.50,353.75,360.00,357.50,347.50,350.00,354.25,348.91,361.29,360.61,360.61,352.97
....Agusan del Norte,"FRESH, PORK PATA (FORE/FRONT), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Agusan del Norte,"FRESH, PORK, MEAT WITH BONES, 1 KG",152.31,154.30,154.30,155.54,157.21,157.61,159.28,159.69,158.45,160.10,162.18,162.59,157.80,161.76,161.76,158.45,160.10,160.10,160.10,160.10,165.92,165.92,165.92,162.59,162.59,162.11,162.59,162.59,162.59,162.59,164.25,165.92,169.23,169.23,176.70,185.82,185.82,185.82,171.10,185.82,182.50,182.50,182.50,182.50,182.50,182.50,182.50,180.85,165.92,169.23,169.23,179.05,175.87,177.52,177.52,178.36,179.19,177.52,178.36,178.36,170.89,171.72,173.38,170.89,175.80,170.89,169.23,170.89,175.03,179.19,181.67,184.16,187.48,182.50,182.50,191.25,178.75,179.46,180.00,185.00,183.75,207.50,190.00,205.00,193.75,202.50,213.75,214.00,208.75,207.50,199.29,207.50,200.00,198.75,200.00,193.75,191.25,190.00,183.75,186.25,183.75,183.75,185.00,191.98,188.75,183.75,181.25,181.67,183.75,183.75,177.50,175.00,173.75,175.00,177.50,191.25,181.08,211.25,257.50,248.75,260.63,261.25,257.50,252.50,241.36,242.84,240.13,230.66,222.56,243.91
....Agusan del Norte,"FRESH, PORK, PURE MEAT, 1 KG",174.19,174.19,174.19,177.50,181.25,181.25,178.75,177.50,179.38,179.38,179.38,178.13,177.92,180.63,179.38,179.38,182.50,182.50,182.50,182.50,181.25,181.25,181.25,181.25,181.25,181.30,181.25,181.25,181.25,183.75,188.75,190.00,192.50,192.50,192.50,197.50,197.50,197.50,189.69,198.75,197.50,197.50,197.50,197.50,197.50,198.75,198.75,194.38,191.25,192.50,195.00,196.41,195.63,195.63,195.00,195.00,195.00,195.00,195.00,193.75,193.75,191.25,192.50,183.75,193.44,187.50,188.75,188.13,196.25,203.13,205.00,210.00,215.00,212.50,212.50,210.00,205.00,202.81,210.00,215.00,221.25,222.50,222.50,233.75,241.25,225.00,237.50,237.50,237.50,237.50,228.44,237.50,227.50,231.25,233.75,223.75,222.50,221.25,211.25,211.25,215.00,215.00,217.50,222.29,218.75,215.00,210.00,211.67,217.50,218.75,212.50,216.25,217.50,218.75,220.00,233.75,217.54,245.00,318.75,303.75,311.25,302.50,303.75,292.50,286.25,286.67,282.50,278.39,304.51,292.99
....Agusan del Sur,"FRESH, BEEF, MEAT WITH BONES, 1 KG",180.00,185.00,185.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.83,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,185.00,185.00,185.00,181.25,185.00,185.00,185.00,185.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,191.67,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,195.00,200.00,200.00,200.00,210.00,210.00,210.00,210.00,201.25,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,220.00,220.00,220.00,212.50,220.00,235.00,230.00,230.00,230.00,240.00,245.00,245.00,245.00,245.00,245.00,250.00,238.33,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,251.67,251.67,250.28,253.33,251.67,253.33,256.00,258.33,258.33,258.33,258.33,258.33,258.33,260.00,260.00,257.03,270.00,286.67,286.67,288.33,286.67,300.00,290.00,290.00,300.00,298.33,298.33,298.33,291.11
....Agusan del Sur,"FRESH, BEEF, PURE MEAT, 1 KG",250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,275.00,275.00,275.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,256.25,250.00,250.00,250.00,250.00,250.00,263.93,263.93,263.93,277.50,295.00,295.00,295.00,267.02,295.00,295.00,295.00,295.00,295.00,295.00,295.00,295.00,295.00,315.00,315.00,315.00,300.00,315.00,350.00,340.00,340.00,340.00,350.00,360.00,360.00,360.00,360.00,360.00,360.00,349.58,375.00,365.00,365.00,365.00,365.00,365.00,365.00,365.00,365.00,365.00,341.67,341.67,361.95,344.17,341.67,345.00,346.00,350.00,350.00,350.00,350.00,350.00,350.00,351.67,351.67,348.35,363.33,383.33,383.33,383.33,383.33,386.67,376.67,376.67,380.00,380.00,380.00,380.00,379.72
....Agusan del Sur,"FRESH, PORK PATA (FORE/FRONT), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Agusan del Sur,"FRESH, PORK, MEAT WITH BONES, 1 KG",161.25,161.25,161.25,161.25,165.00,161.25,161.25,161.25,161.25,161.25,160.00,160.00,161.35,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00,162.50,162.50,163.75,160.73,163.75,163.75,168.75,168.75,171.25,171.25,171.25,170.00,175.00,177.50,177.50,177.50,171.35,177.50,177.50,177.50,177.50,177.50,177.50,177.50,177.50,177.50,177.50,176.25,177.50,177.40,177.50,176.25,176.25,178.75,178.75,178.75,177.50,177.50,177.50,177.50,177.50,177.50,177.60,176.25,178.75,181.25,187.50,197.50,198.75,197.50,197.50,197.50,197.50,197.50,197.50,192.08,197.50,192.50,193.75,193.75,196.25,203.75,211.25,210.00,210.00,210.00,207.50,207.50,202.81,200.00,197.50,200.00,192.50,192.50,192.50,193.75,193.75,193.75,192.50,192.50,192.50,194.48,192.50,192.50,192.50,190.00,191.25,190.00,185.00,185.00,185.00,186.25,187.50,197.50,189.58,208.75,256.25,270.00,267.50,265.00,268.75,270.00,268.75,267.50,267.50,270.00,270.00,262.50
....Agusan del Sur,"FRESH, PORK, PURE MEAT, 1 KG",179.13,179.13,179.13,177.14,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.71,179.60,180.71,179.28,180.71,180.71,180.71,180.71,177.85,180.71,180.00,182.86,182.86,182.86,180.83,182.86,182.86,181.43,182.86,188.57,191.43,192.86,194.29,194.29,194.29,194.29,194.29,189.53,194.29,194.29,194.29,194.29,194.29,194.29,194.29,194.29,191.43,191.43,188.57,194.29,193.34,188.57,191.43,191.43,192.86,191.43,187.14,182.86,185.71,184.29,184.29,184.29,185.71,187.50,185.71,188.57,191.43,197.14,204.29,207.14,207.14,204.29,204.29,204.29,204.29,204.29,200.24,205.71,204.29,207.14,207.14,205.71,214.29,225.71,225.71,222.86,222.86,220.00,221.43,215.24,212.50,212.50,212.50,207.50,207.50,207.50,205.00,205.00,205.00,206.25,207.50,207.50,208.02,207.50,207.50,207.50,210.00,206.25,205.00,200.00,198.75,201.25,201.25,206.25,213.13,205.37,228.75,285.00,298.75,296.25,291.25,295.00,296.25,295.00,293.75,293.75,295.00,295.00,288.65
....Surigao del Norte,"FRESH, BEEF, MEAT WITH BONES, 1 KG",227.15,227.15,227.15,227.15,243.58,243.58,243.58,243.58,243.58,243.58,243.58,243.58,238.10,241.88,241.88,241.88,241.88,250.63,251.25,251.25,251.25,251.25,251.25,251.25,251.25,248.08,251.25,251.25,251.25,251.25,251.25,251.25,230.00,248.75,248.75,248.75,248.75,248.75,248.44,248.75,248.75,248.75,248.75,248.75,248.75,248.75,256.25,263.75,263.75,263.75,263.75,254.38,260.00,252.50,248.75,251.25,251.25,251.25,251.25,248.75,248.75,248.75,246.25,246.25,250.42,248.75,248.75,248.75,248.75,251.25,252.50,252.50,257.50,255.00,247.50,258.75,251.25,251.77,255.00,265.00,267.50,262.50,262.50,262.50,255.00,275.00,262.50,261.25,261.25,266.25,263.02,275.00,277.50,280.00,280.00,280.00,274.29,277.14,277.14,277.14,277.14,284.29,320.00,281.64,330.00,327.14,334.29,328.00,302.00,301.43,322.86,326.25,326.25,325.00,303.75,310.00,319.75,346.25,350.00,350.00,347.50,347.50,350.00,350.00,350.00,350.00,350.00,355.00,355.00,350.10
....Surigao del Norte,"FRESH, BEEF, PURE MEAT, 1 KG",285.71,285.71,285.71,285.71,285.71,285.71,285.71,285.71,285.71,285.71,285.71,285.71,285.71,287.50,287.50,287.50,287.50,293.75,291.25,285.00,285.00,285.00,285.00,285.00,281.25,286.77,281.25,281.25,281.25,281.25,278.75,278.75,270.00,303.75,303.75,303.75,303.75,303.75,289.27,303.75,310.00,310.00,310.00,310.00,310.00,310.00,310.00,310.00,330.00,312.50,312.50,311.56,310.00,313.75,313.75,316.25,313.75,313.75,316.25,316.25,317.50,316.25,318.13,318.13,315.31,318.75,320.00,320.00,320.00,320.00,321.25,320.63,318.75,327.50,323.75,325.00,331.25,322.24,339.00,356.25,361.25,358.75,385.00,387.50,383.75,381.25,376.25,371.25,377.50,385.00,371.90,383.75,383.75,383.75,382.50,382.50,375.71,372.86,372.86,378.57,378.57,378.57,375.71,379.09,392.86,388.57,398.57,398.00,388.00,391.43,388.57,396.25,413.75,425.00,405.00,413.75,399.98,475.00,475.00,468.75,472.50,466.25,525.00,481.25,481.25,485.00,431.25,487.50,485.00,477.81
....Surigao del Norte,"FRESH, PORK PATA (FORE/FRONT), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Norte,"FRESH, PORK, MEAT WITH BONES, 1 KG",161.25,161.25,161.25,161.25,161.25,161.25,161.25,162.50,162.50,161.25,162.50,162.50,161.67,162.50,162.50,161.25,166.25,161.25,161.25,161.25,165.00,165.00,165.00,165.00,165.00,163.44,166.25,166.25,166.25,166.25,168.75,168.75,153.75,170.00,168.75,168.75,168.75,170.00,166.88,170.00,168.75,168.75,173.75,173.75,173.75,173.75,180.00,186.25,165.00,171.25,167.50,172.71,165.00,170.00,167.50,171.88,172.50,169.88,175.00,175.42,174.17,175.42,174.17,173.75,172.06,171.25,171.25,171.25,171.25,171.25,165.00,165.00,170.00,171.25,181.25,181.25,181.25,172.60,186.25,181.25,173.75,188.75,186.25,192.50,201.25,200.00,205.00,205.00,205.00,207.50,194.38,210.00,208.75,205.00,211.25,211.25,211.25,210.00,208.75,208.75,208.75,208.75,208.75,209.27,206.25,206.25,195.00,193.33,188.33,186.25,183.75,185.00,186.25,190.00,195.00,202.50,193.16,237.50,241.25,245.00,248.75,255.00,250.00,232.50,231.25,233.75,228.75,237.50,243.75,240.42
....Surigao del Norte,"FRESH, PORK, PURE MEAT, 1 KG",178.75,178.75,180.41,178.75,178.75,178.75,178.75,178.75,178.75,178.75,178.75,178.75,178.89,178.75,178.75,177.50,177.50,178.75,178.75,178.75,178.75,178.75,178.75,178.75,178.75,178.54,180.00,180.00,180.00,180.00,185.00,180.00,171.25,192.50,195.00,195.00,195.00,198.25,186.00,198.25,198.25,202.00,202.00,202.00,202.00,202.00,198.50,195.00,195.00,197.50,198.75,199.27,197.50,196.25,196.25,195.00,193.75,193.75,193.75,193.75,193.75,193.75,193.75,193.75,194.58,193.75,193.75,192.50,193.75,195.00,196.25,198.13,197.50,202.50,215.00,218.75,215.00,200.99,215.00,207.50,210.00,210.00,220.00,228.75,225.00,235.00,238.75,241.25,240.00,237.50,225.73,227.50,230.00,227.50,231.25,231.25,231.25,227.50,227.50,227.50,226.25,222.50,225.00,227.92,226.25,226.25,217.50,216.67,213.33,212.50,212.50,212.50,215.00,220.00,225.00,228.75,218.85,268.75,277.50,281.25,288.75,293.75,300.00,292.50,290.00,290.00,288.75,283.75,292.50,287.29
....Surigao del Sur,"FRESH, BEEF, MEAT WITH BONES, 1 KG",170.93,170.93,170.93,175.00,181.25,182.50,183.75,183.75,183.75,180.00,178.75,178.75,178.36,178.75,178.75,178.75,178.75,180.00,177.50,177.50,177.50,177.50,177.50,177.50,177.50,178.13,177.50,177.50,187.50,187.50,187.50,187.50,190.00,190.00,190.00,190.00,190.00,190.00,187.08,191.43,197.50,197.50,197.50,197.50,195.00,195.00,195.00,200.00,200.00,198.75,203.13,197.36,211.25,211.25,211.25,210.00,211.25,212.50,212.50,216.25,207.50,213.75,216.25,213.75,212.29,216.25,216.25,216.25,216.25,216.25,217.50,216.25,212.50,216.25,210.00,210.00,212.50,214.69,215.00,222.50,218.75,228.75,228.75,226.25,233.75,228.75,228.75,228.75,225.00,225.00,225.83,225.00,226.25,226.25,232.50,232.50,232.50,233.13,233.13,233.13,233.75,233.75,233.75,231.30,235.00,235.00,235.00,250.00,237.50,237.50,237.50,237.50,237.50,237.50,238.75,238.75,238.13,246.25,288.75,288.75,288.75,288.75,288.75,288.75,288.75,288.75,288.75,285.66,279.33,284.17
....Surigao del Sur,"FRESH, BEEF, PURE MEAT, 1 KG",194.66,194.66,194.66,199.30,206.71,207.65,209.50,209.50,209.50,205.80,205.80,205.80,203.63,205.80,205.80,205.80,205.80,207.66,203.95,203.95,203.95,203.95,203.95,203.95,203.95,204.88,203.95,203.95,218.79,218.79,218.79,218.79,222.50,222.50,225.00,225.00,225.00,225.00,219.01,226.25,226.25,226.25,226.25,226.25,226.25,226.25,231.25,231.25,240.00,240.00,240.00,230.52,245.00,243.75,243.75,243.75,243.75,247.50,246.25,251.25,246.25,246.25,246.25,250.00,246.15,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,246.25,250.00,250.00,251.25,249.79,267.50,275.00,275.00,275.00,275.00,275.00,267.50,267.50,267.50,277.50,302.50,302.50,277.29,302.50,305.00,305.00,311.25,311.25,313.75,313.75,313.75,313.75,315.00,315.00,315.00,311.25,318.75,318.75,318.75,330.00,322.50,322.50,322.50,322.50,322.50,322.50,327.50,333.75,323.54,350.00,365.00,362.50,362.50,362.50,365.00,365.00,359.79,359.79,347.30,347.30,347.30,357.83
....Surigao del Sur,"FRESH, PORK PATA (FORE/FRONT), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Sur,"FRESH, PORK, MEAT WITH BONES, 1 KG",155.47,155.47,155.47,158.75,160.00,160.63,160.63,160.63,160.00,160.00,160.00,160.00,158.92,160.00,160.00,160.00,160.00,160.00,161.25,161.25,167.50,167.50,167.50,166.25,166.25,163.13,166.25,168.13,168.13,168.75,170.63,170.63,170.63,170.63,170.63,170.63,170.63,170.63,169.69,174.38,174.38,174.38,174.38,174.38,174.38,174.38,174.38,171.88,171.25,171.88,171.88,173.49,171.88,171.88,171.25,171.25,176.25,176.88,176.88,171.88,171.88,171.88,171.25,170.63,172.82,170.63,170.63,171.88,173.13,173.13,175.00,175.00,176.25,177.50,180.00,181.25,180.00,175.37,187.50,196.25,195.00,196.25,197.50,197.50,197.50,197.50,200.00,203.75,203.75,205.00,198.13,205.00,203.75,203.75,203.75,203.75,203.75,203.75,203.75,203.75,203.75,203.75,203.75,203.85,203.75,203.75,205.00,200.00,201.25,201.25,201.25,201.25,200.00,200.00,201.25,205.00,201.98,213.75,231.25,231.25,231.25,238.75,247.50,253.75,264.67,264.67,250.54,250.54,250.54,244.04
....Surigao del Sur,"FRESH, PORK, PURE MEAT, 1 KG",175.57,175.57,175.57,179.27,181.11,182.04,182.04,182.04,181.11,181.11,181.11,181.11,179.80,181.11,181.11,181.11,181.11,181.11,182.96,182.96,188.51,188.51,188.51,186.66,186.66,184.19,186.66,189.43,189.43,190.36,193.13,193.13,193.13,193.13,193.13,193.13,190.63,190.63,191.33,194.38,194.38,194.38,194.38,194.38,194.38,194.38,193.13,193.13,195.63,195.63,191.88,194.17,193.13,193.13,191.88,191.88,191.88,191.88,194.38,194.38,194.38,194.38,196.25,198.13,193.81,196.88,196.88,199.38,199.38,202.50,203.75,206.75,205.50,194.38,206.75,208.38,208.75,202.44,209.38,210.00,210.00,211.25,213.75,213.75,212.50,213.75,215.00,218.13,218.88,220.75,213.93,218.25,218.25,218.25,218.25,218.25,218.25,219.13,219.50,219.50,219.50,219.50,219.50,218.84,219.50,219.50,220.75,214.67,217.00,216.75,219.00,219.50,219.50,220.75,220.75,225.38,219.42,238.75,256.25,261.88,267.50,267.00,269.50,267.50,271.15,272.37,269.94,271.16,271.16,265.35
....Dinagat Island,"FRESH, BEEF, MEAT WITH BONES, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Dinagat Island,"FRESH, BEEF, PURE MEAT, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
